10/04/24 13:20:51 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 13:20:51 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__13-20-51/tensorboard".
10/04/24 13:20:51 Starting Tensorboard thread...
10/04/24 13:20:55 Tensorboard is ready at http://localhost:6006/.
10/04/24 13:20:55 Continuing to training script...
10/04/24 13:20:58 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 13:20:58 Train Loader Image Data Size: (28, 28)
10/04/24 13:20:59 (0:00:01.18) | [1/10000] Batch 0 (1.146s) | LR: 1e-08 | KLW: 0, KLD (loss): 4914.667, Rec. Loss: 13952.25781250 | Total Loss: 13952.25781250
10/04/24 13:22:56 (0:01:58.48) | [2/10000] Batch 469 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7338.274, Rec. Loss: 13492.48828125 | Total Loss: 13492.48828125
10/04/24 13:22:56 (0:01:58.52) | [2/10000] Batch 470 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7376.528, Rec. Loss: 13594.94726562 | Total Loss: 13594.94726562
10/04/24 13:22:56 (0:01:58.55) | [2/10000] Batch 471 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7407.002, Rec. Loss: 13376.27441406 | Total Loss: 13376.27441406
10/04/24 13:22:56 (0:01:58.59) | [2/10000] Batch 472 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7556.238, Rec. Loss: 13745.27832031 | Total Loss: 13745.27832031
10/04/24 13:22:56 (0:01:58.63) | [2/10000] Batch 473 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7635.023, Rec. Loss: 13759.49023438 | Total Loss: 13759.49023438
10/04/24 13:22:56 (0:01:58.66) | [2/10000] Batch 474 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7437.193, Rec. Loss: 13611.30273438 | Total Loss: 13611.30273438
10/04/24 13:22:56 (0:01:58.70) | [2/10000] Batch 475 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7227.693, Rec. Loss: 13132.14062500 | Total Loss: 13132.14062500
10/04/24 13:22:56 (0:01:58.74) | [2/10000] Batch 476 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7285.308, Rec. Loss: 13345.96875000 | Total Loss: 13345.96875000
10/04/24 13:22:56 (0:01:58.78) | [2/10000] Batch 477 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7877.988, Rec. Loss: 14186.15527344 | Total Loss: 14186.15527344
10/04/24 13:22:56 (0:01:58.81) | [2/10000] Batch 478 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7255.771, Rec. Loss: 13134.64160156 | Total Loss: 13134.64160156
10/04/24 13:22:57 (0:01:58.85) | [2/10000] Batch 479 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7322.071, Rec. Loss: 13442.77050781 | Total Loss: 13442.77050781
10/04/24 13:22:57 (0:01:58.89) | [2/10000] Batch 480 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8035.155, Rec. Loss: 14501.55273438 | Total Loss: 14501.55273438
10/04/24 13:22:57 (0:01:58.92) | [2/10000] Batch 481 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7273.737, Rec. Loss: 13127.98242188 | Total Loss: 13127.98242188
10/04/24 13:22:57 (0:01:58.96) | [2/10000] Batch 482 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7928.069, Rec. Loss: 14308.57617188 | Total Loss: 14308.57617188
10/04/24 13:22:57 (0:01:59.00) | [2/10000] Batch 483 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7514.561, Rec. Loss: 13527.07421875 | Total Loss: 13527.07421875
10/04/24 13:22:57 (0:01:59.03) | [2/10000] Batch 484 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 6759.595, Rec. Loss: 12302.69921875 | Total Loss: 12302.69921875
10/04/24 13:22:57 (0:01:59.07) | [2/10000] Batch 485 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7021.780, Rec. Loss: 12778.28613281 | Total Loss: 12778.28613281
10/04/24 13:22:57 (0:01:59.11) | [2/10000] Batch 486 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7550.295, Rec. Loss: 13714.62011719 | Total Loss: 13714.62011719
10/04/24 13:22:57 (0:01:59.15) | [2/10000] Batch 487 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7548.137, Rec. Loss: 13573.23730469 | Total Loss: 13573.23730469
10/04/24 13:22:57 (0:01:59.18) | [2/10000] Batch 488 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7366.629, Rec. Loss: 13462.79394531 | Total Loss: 13462.79394531
10/04/24 13:22:57 (0:01:59.22) | [2/10000] Batch 489 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 6174.440, Rec. Loss: 11173.21093750 | Total Loss: 11173.21093750
10/04/24 13:22:57 (0:01:59.26) | [2/10000] Batch 490 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7390.843, Rec. Loss: 13377.90039062 | Total Loss: 13377.90039062
10/04/24 13:22:57 (0:01:59.29) | [2/10000] Batch 491 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7630.491, Rec. Loss: 13732.95996094 | Total Loss: 13732.95996094
10/04/24 13:22:57 (0:01:59.33) | [2/10000] Batch 492 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7532.547, Rec. Loss: 13683.11132812 | Total Loss: 13683.11132812
10/04/24 13:22:57 (0:01:59.37) | [2/10000] Batch 493 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7086.360, Rec. Loss: 13085.88671875 | Total Loss: 13085.88671875
10/04/24 13:22:57 (0:01:59.42) | [2/10000] Batch 494 (0.011s) | LR: 1e-08 | KLW: 0, KLD (loss): 7393.526, Rec. Loss: 13392.86328125 | Total Loss: 13392.86328125
10/04/24 13:22:57 (0:01:59.45) | [2/10000] Batch 495 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7354.998, Rec. Loss: 13353.82031250 | Total Loss: 13353.82031250
10/04/24 13:22:57 (0:01:59.50) | [2/10000] Batch 496 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7652.273, Rec. Loss: 13584.89746094 | Total Loss: 13584.89746094
10/04/24 13:22:57 (0:01:59.54) | [2/10000] Batch 497 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 6607.491, Rec. Loss: 11957.54882812 | Total Loss: 11957.54882812
10/04/24 13:22:57 (0:01:59.58) | [2/10000] Batch 498 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7491.019, Rec. Loss: 13391.45410156 | Total Loss: 13391.45410156
10/04/24 13:22:57 (0:01:59.61) | [2/10000] Batch 499 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7208.458, Rec. Loss: 12983.65039062 | Total Loss: 12983.65039062
10/04/24 13:22:57 (0:01:59.65) | [2/10000] Batch 500 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7305.115, Rec. Loss: 13233.79101562 | Total Loss: 13233.79101562
10/04/24 13:22:57 (0:01:59.69) | [2/10000] Batch 501 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7248.412, Rec. Loss: 12977.31054688 | Total Loss: 12977.31054688
10/04/24 13:22:57 (0:01:59.72) | [2/10000] Batch 502 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 6813.616, Rec. Loss: 12245.54980469 | Total Loss: 12245.54980469
10/04/24 13:22:57 (0:01:59.76) | [2/10000] Batch 503 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7566.893, Rec. Loss: 13711.85937500 | Total Loss: 13711.85937500
10/04/24 13:22:57 (0:01:59.80) | [2/10000] Batch 504 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 6581.427, Rec. Loss: 11930.24707031 | Total Loss: 11930.24707031
10/04/24 13:22:58 (0:01:59.84) | [2/10000] Batch 505 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7795.280, Rec. Loss: 14118.14648438 | Total Loss: 14118.14648438
10/04/24 13:22:58 (0:01:59.87) | [2/10000] Batch 506 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7176.018, Rec. Loss: 12828.21191406 | Total Loss: 12828.21191406
10/04/24 13:22:58 (0:01:59.91) | [2/10000] Batch 507 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7618.414, Rec. Loss: 13674.73828125 | Total Loss: 13674.73828125
10/04/24 13:22:58 (0:01:59.95) | [2/10000] Batch 508 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7196.871, Rec. Loss: 12896.10937500 | Total Loss: 12896.10937500
10/04/24 13:22:58 (0:01:59.98) | [2/10000] Batch 509 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7377.449, Rec. Loss: 13203.66796875 | Total Loss: 13203.66796875
10/04/24 13:22:58 (0:02:00.02) | [2/10000] Batch 510 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7403.781, Rec. Loss: 13255.06933594 | Total Loss: 13255.06933594
10/04/24 13:22:58 (0:02:00.06) | [2/10000] Batch 511 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7597.301, Rec. Loss: 13672.68945312 | Total Loss: 13672.68945312
10/04/24 13:22:58 (0:02:00.10) | [2/10000] Batch 512 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7999.577, Rec. Loss: 14128.59082031 | Total Loss: 14128.59082031
10/04/24 13:22:58 (0:02:00.14) | [2/10000] Batch 513 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7213.705, Rec. Loss: 12762.58984375 | Total Loss: 12762.58984375
10/04/24 13:22:58 (0:02:00.18) | [2/10000] Batch 514 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7726.772, Rec. Loss: 13751.04003906 | Total Loss: 13751.04003906
10/04/24 13:22:58 (0:02:00.22) | [2/10000] Batch 515 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7937.294, Rec. Loss: 14342.89648438 | Total Loss: 14342.89648438
10/04/24 13:22:58 (0:02:00.26) | [2/10000] Batch 516 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7709.852, Rec. Loss: 13935.43554688 | Total Loss: 13935.43554688
10/04/24 13:22:58 (0:02:00.29) | [2/10000] Batch 517 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7906.107, Rec. Loss: 14295.64941406 | Total Loss: 14295.64941406
10/04/24 13:22:58 (0:02:00.33) | [2/10000] Batch 518 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7615.679, Rec. Loss: 13728.43945312 | Total Loss: 13728.43945312
10/04/24 13:22:58 (0:02:00.37) | [2/10000] Batch 519 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7745.570, Rec. Loss: 13751.20605469 | Total Loss: 13751.20605469
10/04/24 13:22:58 (0:02:00.41) | [2/10000] Batch 520 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7986.006, Rec. Loss: 14447.55761719 | Total Loss: 14447.55761719
10/04/24 13:22:58 (0:02:00.45) | [2/10000] Batch 521 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7843.666, Rec. Loss: 13999.66406250 | Total Loss: 13999.66406250
10/04/24 13:22:58 (0:02:00.48) | [2/10000] Batch 522 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7662.460, Rec. Loss: 13665.88769531 | Total Loss: 13665.88769531
10/04/24 13:22:58 (0:02:00.52) | [2/10000] Batch 523 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 6934.468, Rec. Loss: 12290.94238281 | Total Loss: 12290.94238281
10/04/24 13:22:58 (0:02:00.56) | [2/10000] Batch 524 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7460.501, Rec. Loss: 13201.03320312 | Total Loss: 13201.03320312
10/04/24 13:22:58 (0:02:00.60) | [2/10000] Batch 525 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7329.578, Rec. Loss: 13081.02636719 | Total Loss: 13081.02636719
10/04/24 13:22:58 (0:02:00.63) | [2/10000] Batch 526 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7464.156, Rec. Loss: 13262.55957031 | Total Loss: 13262.55957031
10/04/24 13:22:58 (0:02:00.67) | [2/10000] Batch 527 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7991.686, Rec. Loss: 14342.24511719 | Total Loss: 14342.24511719
10/04/24 13:22:58 (0:02:00.71) | [2/10000] Batch 528 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 6831.908, Rec. Loss: 12264.42285156 | Total Loss: 12264.42285156
10/04/24 13:22:58 (0:02:00.75) | [2/10000] Batch 529 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7255.354, Rec. Loss: 12932.68945312 | Total Loss: 12932.68945312
10/04/24 13:22:58 (0:02:00.78) | [2/10000] Batch 530 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7725.124, Rec. Loss: 13980.07226562 | Total Loss: 13980.07226562
10/04/24 13:22:59 (0:02:00.82) | [2/10000] Batch 531 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7158.571, Rec. Loss: 12891.72070312 | Total Loss: 12891.72070312
10/04/24 13:22:59 (0:02:00.86) | [2/10000] Batch 532 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7524.060, Rec. Loss: 13479.45605469 | Total Loss: 13479.45605469
10/04/24 13:22:59 (0:02:00.90) | [2/10000] Batch 533 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7585.618, Rec. Loss: 13385.82031250 | Total Loss: 13385.82031250
10/04/24 13:22:59 (0:02:00.94) | [2/10000] Batch 534 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7420.523, Rec. Loss: 13319.30273438 | Total Loss: 13319.30273438
10/04/24 13:22:59 (0:02:00.98) | [2/10000] Batch 535 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 6847.689, Rec. Loss: 12286.21582031 | Total Loss: 12286.21582031
10/04/24 13:22:59 (0:02:01.02) | [2/10000] Batch 536 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7560.364, Rec. Loss: 13676.63867188 | Total Loss: 13676.63867188
10/04/24 13:22:59 (0:02:01.05) | [2/10000] Batch 537 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 6919.441, Rec. Loss: 12424.19726562 | Total Loss: 12424.19726562
10/04/24 13:22:59 (0:02:01.09) | [2/10000] Batch 538 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7749.767, Rec. Loss: 13800.62695312 | Total Loss: 13800.62695312
10/04/24 13:22:59 (0:02:01.13) | [2/10000] Batch 539 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7373.017, Rec. Loss: 13133.56250000 | Total Loss: 13133.56250000
10/04/24 13:22:59 (0:02:01.16) | [2/10000] Batch 540 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7822.121, Rec. Loss: 13890.66796875 | Total Loss: 13890.66796875
10/04/24 13:22:59 (0:02:01.21) | [2/10000] Batch 541 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7835.489, Rec. Loss: 13912.71875000 | Total Loss: 13912.71875000
10/04/24 13:22:59 (0:02:01.25) | [2/10000] Batch 542 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 8049.045, Rec. Loss: 14312.63867188 | Total Loss: 14312.63867188
10/04/24 13:22:59 (0:02:01.29) | [2/10000] Batch 543 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7531.090, Rec. Loss: 13416.16015625 | Total Loss: 13416.16015625
10/04/24 13:22:59 (0:02:01.33) | [2/10000] Batch 544 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7795.663, Rec. Loss: 13870.70507812 | Total Loss: 13870.70507812
10/04/24 13:22:59 (0:02:01.36) | [2/10000] Batch 545 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 6764.234, Rec. Loss: 12119.26660156 | Total Loss: 12119.26660156
10/04/24 13:22:59 (0:02:01.40) | [2/10000] Batch 546 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7443.181, Rec. Loss: 13358.32128906 | Total Loss: 13358.32128906
10/04/24 13:22:59 (0:02:01.44) | [2/10000] Batch 547 (0.011s) | LR: 1e-08 | KLW: 0, KLD (loss): 7365.177, Rec. Loss: 13176.84277344 | Total Loss: 13176.84277344
10/04/24 13:22:59 (0:02:01.48) | [2/10000] Batch 548 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7598.772, Rec. Loss: 13448.81835938 | Total Loss: 13448.81835938
10/04/24 13:22:59 (0:02:01.52) | [2/10000] Batch 549 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7957.516, Rec. Loss: 14069.21093750 | Total Loss: 14069.21093750
10/04/24 13:22:59 (0:02:01.56) | [2/10000] Batch 550 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 6634.294, Rec. Loss: 11866.44140625 | Total Loss: 11866.44140625
10/04/24 13:22:59 (0:02:01.60) | [2/10000] Batch 551 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7757.455, Rec. Loss: 13714.84863281 | Total Loss: 13714.84863281
10/04/24 13:22:59 (0:02:01.63) | [2/10000] Batch 552 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7842.712, Rec. Loss: 13766.97167969 | Total Loss: 13766.97167969
10/04/24 13:22:59 (0:02:01.67) | [2/10000] Batch 553 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 8112.959, Rec. Loss: 14387.42187500 | Total Loss: 14387.42187500
10/04/24 13:22:59 (0:02:01.71) | [2/10000] Batch 554 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7916.959, Rec. Loss: 13903.18359375 | Total Loss: 13903.18359375
10/04/24 13:22:59 (0:02:01.75) | [2/10000] Batch 555 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 8006.218, Rec. Loss: 14327.59472656 | Total Loss: 14327.59472656
10/04/24 13:22:59 (0:02:01.79) | [2/10000] Batch 556 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 6860.550, Rec. Loss: 12194.74609375 | Total Loss: 12194.74609375
10/04/24 13:23:00 (0:02:01.83) | [2/10000] Batch 557 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7364.398, Rec. Loss: 12920.37500000 | Total Loss: 12920.37500000
10/04/24 13:23:00 (0:02:01.87) | [2/10000] Batch 558 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7499.323, Rec. Loss: 13238.61914062 | Total Loss: 13238.61914062
10/04/24 13:23:00 (0:02:01.91) | [2/10000] Batch 559 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7328.021, Rec. Loss: 13017.42285156 | Total Loss: 13017.42285156
10/04/24 13:23:00 (0:02:01.95) | [2/10000] Batch 560 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7768.654, Rec. Loss: 13665.73632812 | Total Loss: 13665.73632812
10/04/24 13:23:00 (0:02:01.99) | [2/10000] Batch 561 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7093.035, Rec. Loss: 12557.36035156 | Total Loss: 12557.36035156
10/04/24 13:23:00 (0:02:02.02) | [2/10000] Batch 562 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7245.644, Rec. Loss: 12803.17382812 | Total Loss: 12803.17382812
10/04/24 13:23:00 (0:02:02.06) | [2/10000] Batch 563 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8166.186, Rec. Loss: 14323.72558594 | Total Loss: 14323.72558594
10/04/24 13:23:00 (0:02:02.10) | [2/10000] Batch 564 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7821.431, Rec. Loss: 13596.66406250 | Total Loss: 13596.66406250
10/04/24 13:23:00 (0:02:02.14) | [2/10000] Batch 565 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7511.687, Rec. Loss: 13322.27734375 | Total Loss: 13322.27734375
10/04/24 13:23:00 (0:02:02.17) | [2/10000] Batch 566 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7340.579, Rec. Loss: 13124.65917969 | Total Loss: 13124.65917969
10/04/24 13:23:00 (0:02:02.21) | [2/10000] Batch 567 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7331.649, Rec. Loss: 13095.68359375 | Total Loss: 13095.68359375
10/04/24 13:23:00 (0:02:02.25) | [2/10000] Batch 568 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7573.514, Rec. Loss: 13597.71972656 | Total Loss: 13597.71972656
10/04/24 13:23:00 (0:02:02.29) | [2/10000] Batch 569 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8395.463, Rec. Loss: 14823.70898438 | Total Loss: 14823.70898438
10/04/24 13:23:00 (0:02:02.32) | [2/10000] Batch 570 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7387.890, Rec. Loss: 12867.56933594 | Total Loss: 12867.56933594
10/04/24 13:23:00 (0:02:02.36) | [2/10000] Batch 571 (0.011s) | LR: 1e-08 | KLW: 0, KLD (loss): 7349.563, Rec. Loss: 13062.97265625 | Total Loss: 13062.97265625
10/04/24 13:23:00 (0:02:02.40) | [2/10000] Batch 572 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7754.075, Rec. Loss: 13877.38476562 | Total Loss: 13877.38476562
10/04/24 13:23:00 (0:02:02.45) | [2/10000] Batch 573 (0.011s) | LR: 1e-08 | KLW: 0, KLD (loss): 7539.903, Rec. Loss: 13247.21679688 | Total Loss: 13247.21679688
10/04/24 13:23:00 (0:02:02.49) | [2/10000] Batch 574 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7969.423, Rec. Loss: 13803.53320312 | Total Loss: 13803.53320312
10/04/24 13:23:00 (0:02:02.53) | [2/10000] Batch 575 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7627.308, Rec. Loss: 13397.43847656 | Total Loss: 13397.43847656
10/04/24 13:23:00 (0:02:02.57) | [2/10000] Batch 576 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7971.229, Rec. Loss: 13765.04785156 | Total Loss: 13765.04785156
10/04/24 13:23:00 (0:02:02.60) | [2/10000] Batch 577 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7587.204, Rec. Loss: 13250.92089844 | Total Loss: 13250.92089844
10/04/24 13:23:00 (0:02:02.64) | [2/10000] Batch 578 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8146.630, Rec. Loss: 14175.71289062 | Total Loss: 14175.71289062
10/04/24 13:23:00 (0:02:02.68) | [2/10000] Batch 579 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7355.008, Rec. Loss: 13046.36523438 | Total Loss: 13046.36523438
10/04/24 13:23:00 (0:02:02.72) | [2/10000] Batch 580 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7844.979, Rec. Loss: 13723.63281250 | Total Loss: 13723.63281250
10/04/24 13:23:00 (0:02:02.75) | [2/10000] Batch 581 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8060.251, Rec. Loss: 14075.08203125 | Total Loss: 14075.08203125
10/04/24 13:23:00 (0:02:02.79) | [2/10000] Batch 582 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7466.379, Rec. Loss: 13116.04882812 | Total Loss: 13116.04882812
10/04/24 13:23:01 (0:02:02.83) | [2/10000] Batch 583 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7320.581, Rec. Loss: 12870.45507812 | Total Loss: 12870.45507812
10/04/24 13:23:01 (0:02:02.87) | [2/10000] Batch 584 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7677.143, Rec. Loss: 13640.98632812 | Total Loss: 13640.98632812
10/04/24 13:23:01 (0:02:02.91) | [2/10000] Batch 585 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7767.903, Rec. Loss: 13527.89941406 | Total Loss: 13527.89941406
10/04/24 13:23:01 (0:02:02.95) | [2/10000] Batch 586 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7424.965, Rec. Loss: 12908.15136719 | Total Loss: 12908.15136719
10/04/24 13:23:01 (0:02:02.99) | [2/10000] Batch 587 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7723.563, Rec. Loss: 13427.57910156 | Total Loss: 13427.57910156
10/04/24 13:23:01 (0:02:03.03) | [2/10000] Batch 588 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7366.126, Rec. Loss: 12921.75781250 | Total Loss: 12921.75781250
10/04/24 13:23:01 (0:02:03.07) | [2/10000] Batch 589 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 7549.486, Rec. Loss: 13184.71875000 | Total Loss: 13184.71875000
10/04/24 13:23:01 (0:02:03.11) | [2/10000] Batch 590 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 7926.814, Rec. Loss: 13958.38378906 | Total Loss: 13958.38378906
10/04/24 13:23:01 (0:02:03.15) | [2/10000] Batch 591 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7618.481, Rec. Loss: 13227.71386719 | Total Loss: 13227.71386719
10/04/24 13:23:01 (0:02:03.19) | [2/10000] Batch 592 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7827.835, Rec. Loss: 13703.41503906 | Total Loss: 13703.41503906
10/04/24 13:23:01 (0:02:03.23) | [2/10000] Batch 593 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7819.428, Rec. Loss: 13592.60253906 | Total Loss: 13592.60253906
10/04/24 13:23:01 (0:02:03.27) | [2/10000] Batch 594 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 8008.188, Rec. Loss: 14122.95214844 | Total Loss: 14122.95214844
10/04/24 13:23:01 (0:02:03.31) | [2/10000] Batch 595 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 7528.069, Rec. Loss: 13333.37597656 | Total Loss: 13333.37597656
10/04/24 13:23:01 (0:02:03.35) | [2/10000] Batch 596 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 8323.807, Rec. Loss: 14605.15722656 | Total Loss: 14605.15722656
10/04/24 13:23:01 (0:02:03.39) | [2/10000] Batch 597 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7334.265, Rec. Loss: 12752.48828125 | Total Loss: 12752.48828125
10/04/24 13:23:01 (0:02:03.42) | [2/10000] Batch 598 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7860.411, Rec. Loss: 13399.21875000 | Total Loss: 13399.21875000
10/04/24 13:23:01 (0:02:03.46) | [2/10000] Batch 599 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 7974.649, Rec. Loss: 13786.24023438 | Total Loss: 13786.24023438
