Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 12:03:17] (0.22s) | Epoch: 1 | Batch: 0 (0.209s) | LR: 0.001 | KL Weight: 0.1 | Loss: 54851.05078125
[07/16/24 12:04:24] (67.02s) | Epoch: 4 | Batch: 434 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10685.3017578125
[07/16/24 12:04:24] (67.05s) | Epoch: 4 | Batch: 435 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10480.3837890625
[07/16/24 12:04:24] (67.08s) | Epoch: 4 | Batch: 436 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10195.95703125
[07/16/24 12:04:24] (67.11s) | Epoch: 4 | Batch: 437 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10531.083984375
[07/16/24 12:04:24] (67.14s) | Epoch: 4 | Batch: 438 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10103.900390625
[07/16/24 12:04:24] (67.17s) | Epoch: 4 | Batch: 439 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10303.3916015625
[07/16/24 12:04:24] (67.21s) | Epoch: 4 | Batch: 440 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10213.26953125
[07/16/24 12:04:24] (67.24s) | Epoch: 4 | Batch: 441 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10077.73828125
[07/16/24 12:04:24] (67.27s) | Epoch: 4 | Batch: 442 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10901.84375
[07/16/24 12:04:24] (67.30s) | Epoch: 4 | Batch: 443 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9941.0966796875
[07/16/24 12:04:24] (67.33s) | Epoch: 4 | Batch: 444 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10340.6455078125
[07/16/24 12:04:24] (67.37s) | Epoch: 4 | Batch: 445 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10362.041015625
[07/16/24 12:04:24] (67.40s) | Epoch: 4 | Batch: 446 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9496.482421875
[07/16/24 12:04:24] (67.43s) | Epoch: 4 | Batch: 447 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10112.4013671875
[07/16/24 12:04:24] (67.46s) | Epoch: 4 | Batch: 448 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9944.8701171875
[07/16/24 12:04:24] (67.49s) | Epoch: 4 | Batch: 449 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9978.53125
[07/16/24 12:04:24] (67.53s) | Epoch: 4 | Batch: 450 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9623.3642578125
[07/16/24 12:04:24] (67.56s) | Epoch: 4 | Batch: 451 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9894.35546875
[07/16/24 12:04:24] (67.59s) | Epoch: 4 | Batch: 452 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10687.56640625
[07/16/24 12:04:24] (67.62s) | Epoch: 4 | Batch: 453 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10125.583984375
[07/16/24 12:04:24] (67.65s) | Epoch: 4 | Batch: 454 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10092.380859375
[07/16/24 12:04:25] (67.69s) | Epoch: 4 | Batch: 455 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10160.1533203125
[07/16/24 12:04:25] (67.72s) | Epoch: 4 | Batch: 456 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9918.1943359375
[07/16/24 12:04:25] (67.75s) | Epoch: 4 | Batch: 457 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10223.5205078125
[07/16/24 12:04:25] (67.78s) | Epoch: 4 | Batch: 458 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9873.8408203125
[07/16/24 12:04:25] (67.81s) | Epoch: 4 | Batch: 459 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9612.791015625
[07/16/24 12:04:25] (67.85s) | Epoch: 4 | Batch: 460 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9895.9482421875
[07/16/24 12:04:25] (67.88s) | Epoch: 4 | Batch: 461 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10378.27734375
[07/16/24 12:04:25] (67.91s) | Epoch: 4 | Batch: 462 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10336.1240234375
[07/16/24 12:04:25] (67.94s) | Epoch: 4 | Batch: 463 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10198.0576171875
[07/16/24 12:04:25] (67.97s) | Epoch: 4 | Batch: 464 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10815.376953125
[07/16/24 12:04:25] (68.01s) | Epoch: 4 | Batch: 465 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10381.3388671875
[07/16/24 12:04:25] (68.04s) | Epoch: 4 | Batch: 466 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10540.4853515625
[07/16/24 12:04:25] (68.07s) | Epoch: 4 | Batch: 467 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10701.130859375
[07/16/24 12:04:25] (68.10s) | Epoch: 4 | Batch: 468 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10468.6298828125
[07/16/24 12:04:25] (68.13s) | Epoch: 4 | Batch: 469 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.3916015625
[07/16/24 12:04:25] (68.16s) | Epoch: 4 | Batch: 470 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10395.67578125
[07/16/24 12:04:25] (68.20s) | Epoch: 4 | Batch: 471 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9892.1806640625
[07/16/24 12:04:25] (68.23s) | Epoch: 4 | Batch: 472 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9863.8173828125
[07/16/24 12:04:25] (68.26s) | Epoch: 4 | Batch: 473 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10147.3935546875
[07/16/24 12:04:25] (68.29s) | Epoch: 4 | Batch: 474 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10946.77734375
[07/16/24 12:04:25] (68.32s) | Epoch: 4 | Batch: 475 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9950.275390625
[07/16/24 12:04:25] (68.36s) | Epoch: 4 | Batch: 476 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10181.7470703125
[07/16/24 12:04:25] (68.39s) | Epoch: 4 | Batch: 477 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10007.162109375
[07/16/24 12:04:25] (68.42s) | Epoch: 4 | Batch: 478 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10259.916015625
[07/16/24 12:04:25] (68.45s) | Epoch: 4 | Batch: 479 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10019.6025390625
[07/16/24 12:04:28] (70.75s)  VALIDATION (Epoch 4/5) | LR: 0.001 | KL Weight: 0.1 | Loss: 10222.244571940104 -----------
[07/16/24 12:04:28] (70.77s) | Epoch: 5 | Batch: 0 (0.011s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10231.77734375
[07/16/24 12:04:28] (70.81s) | Epoch: 5 | Batch: 1 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10218.4599609375
[07/16/24 12:04:28] (70.84s) | Epoch: 5 | Batch: 2 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9911.4833984375
[07/16/24 12:04:28] (70.87s) | Epoch: 5 | Batch: 3 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9963.19921875
[07/16/24 12:04:28] (70.90s) | Epoch: 5 | Batch: 4 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10569.6708984375
[07/16/24 12:04:28] (70.94s) | Epoch: 5 | Batch: 5 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10883.1015625
[07/16/24 12:04:28] (70.97s) | Epoch: 5 | Batch: 6 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.1806640625
[07/16/24 12:04:28] (71.00s) | Epoch: 5 | Batch: 7 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10041.8515625
[07/16/24 12:04:28] (71.03s) | Epoch: 5 | Batch: 8 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10228.76171875
[07/16/24 12:04:28] (71.06s) | Epoch: 5 | Batch: 9 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9956.298828125
[07/16/24 12:04:28] (71.10s) | Epoch: 5 | Batch: 10 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10735.9677734375
[07/16/24 12:04:28] (71.13s) | Epoch: 5 | Batch: 11 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9727.7080078125
[07/16/24 12:04:28] (71.16s) | Epoch: 5 | Batch: 12 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10195.0498046875
[07/16/24 12:04:28] (71.19s) | Epoch: 5 | Batch: 13 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10123.17578125
[07/16/24 12:04:28] (71.22s) | Epoch: 5 | Batch: 14 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9571.5546875
[07/16/24 12:04:28] (71.26s) | Epoch: 5 | Batch: 15 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10347.2783203125
[07/16/24 12:04:28] (71.29s) | Epoch: 5 | Batch: 16 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9770.9384765625
[07/16/24 12:04:28] (71.32s) | Epoch: 5 | Batch: 17 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9961.51171875
[07/16/24 12:04:28] (71.35s) | Epoch: 5 | Batch: 18 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9779.99609375
[07/16/24 12:04:28] (71.38s) | Epoch: 5 | Batch: 19 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9448.728515625
[07/16/24 12:04:28] (71.41s) | Epoch: 5 | Batch: 20 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9933.154296875
[07/16/24 12:04:28] (71.45s) | Epoch: 5 | Batch: 21 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9589.1259765625
[07/16/24 12:04:28] (71.48s) | Epoch: 5 | Batch: 22 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10075.3115234375
[07/16/24 12:04:28] (71.51s) | Epoch: 5 | Batch: 23 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10615.3515625
[07/16/24 12:04:28] (71.54s) | Epoch: 5 | Batch: 24 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9463.521484375
[07/16/24 12:04:28] (71.57s) | Epoch: 5 | Batch: 25 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10752.0126953125
[07/16/24 12:04:28] (71.61s) | Epoch: 5 | Batch: 26 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9989.171875
[07/16/24 12:04:28] (71.64s) | Epoch: 5 | Batch: 27 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10456.1279296875
[07/16/24 12:04:29] (71.67s) | Epoch: 5 | Batch: 28 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9536.5859375
[07/16/24 12:04:29] (71.70s) | Epoch: 5 | Batch: 29 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10227.419921875
[07/16/24 12:04:29] (71.73s) | Epoch: 5 | Batch: 30 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10048.572265625
[07/16/24 12:04:29] (71.76s) | Epoch: 5 | Batch: 31 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9824.763671875
[07/16/24 12:04:29] (71.80s) | Epoch: 5 | Batch: 32 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9825.86328125
[07/16/24 12:04:29] (71.83s) | Epoch: 5 | Batch: 33 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.9794921875
[07/16/24 12:04:29] (71.86s) | Epoch: 5 | Batch: 34 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9905.9072265625
[07/16/24 12:04:29] (71.89s) | Epoch: 5 | Batch: 35 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10503.1982421875
[07/16/24 12:04:29] (71.92s) | Epoch: 5 | Batch: 36 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10282.2939453125
[07/16/24 12:04:29] (71.96s) | Epoch: 5 | Batch: 37 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10037.8974609375
[07/16/24 12:04:29] (71.99s) | Epoch: 5 | Batch: 38 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10493.0751953125
[07/16/24 12:04:29] (72.02s) | Epoch: 5 | Batch: 39 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10207.533203125
[07/16/24 12:04:29] (72.05s) | Epoch: 5 | Batch: 40 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10263.0234375
[07/16/24 12:04:29] (72.08s) | Epoch: 5 | Batch: 41 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10337.7353515625
[07/16/24 12:04:29] (72.11s) | Epoch: 5 | Batch: 42 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10256.6357421875
[07/16/24 12:04:29] (72.15s) | Epoch: 5 | Batch: 43 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9868.791015625
[07/16/24 12:04:29] (72.18s) | Epoch: 5 | Batch: 44 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10496.2373046875
[07/16/24 12:04:29] (72.21s) | Epoch: 5 | Batch: 45 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10310.7216796875
[07/16/24 12:04:29] (72.24s) | Epoch: 5 | Batch: 46 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10441.3193359375
[07/16/24 12:04:29] (72.27s) | Epoch: 5 | Batch: 47 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10177.552734375
[07/16/24 12:04:29] (72.30s) | Epoch: 5 | Batch: 48 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10167.640625
[07/16/24 12:04:29] (72.34s) | Epoch: 5 | Batch: 49 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9703.2568359375
[07/16/24 12:04:29] (72.37s) | Epoch: 5 | Batch: 50 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9935.1220703125
[07/16/24 12:04:29] (72.40s) | Epoch: 5 | Batch: 51 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9986.8486328125
[07/16/24 12:04:29] (72.43s) | Epoch: 5 | Batch: 52 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9963.748046875
[07/16/24 12:04:29] (72.46s) | Epoch: 5 | Batch: 53 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10118.45703125
[07/16/24 12:04:29] (72.49s) | Epoch: 5 | Batch: 54 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10035.318359375
[07/16/24 12:04:29] (72.53s) | Epoch: 5 | Batch: 55 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10989.6884765625
[07/16/24 12:04:29] (72.56s) | Epoch: 5 | Batch: 56 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10241.9462890625
[07/16/24 12:04:29] (72.59s) | Epoch: 5 | Batch: 57 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10353.7109375
[07/16/24 12:04:29] (72.62s) | Epoch: 5 | Batch: 58 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9934.0537109375
[07/16/24 12:04:29] (72.65s) | Epoch: 5 | Batch: 59 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10176.060546875
[07/16/24 12:04:30] (72.69s) | Epoch: 5 | Batch: 60 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10863.7607421875
[07/16/24 12:04:30] (72.72s) | Epoch: 5 | Batch: 61 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10522.2294921875
[07/16/24 12:04:30] (72.75s) | Epoch: 5 | Batch: 62 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10354.2734375
[07/16/24 12:04:30] (72.78s) | Epoch: 5 | Batch: 63 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10384.443359375
[07/16/24 12:04:30] (72.81s) | Epoch: 5 | Batch: 64 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9918.0302734375
[07/16/24 12:04:30] (72.84s) | Epoch: 5 | Batch: 65 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10856.2158203125
[07/16/24 12:04:30] (72.88s) | Epoch: 5 | Batch: 66 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10604.0830078125
[07/16/24 12:04:30] (72.91s) | Epoch: 5 | Batch: 67 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10664.83203125
[07/16/24 12:04:30] (72.94s) | Epoch: 5 | Batch: 68 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10005.5361328125
[07/16/24 12:04:30] (72.97s) | Epoch: 5 | Batch: 69 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9811.16015625
[07/16/24 12:04:30] (73.00s) | Epoch: 5 | Batch: 70 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9801.5654296875
[07/16/24 12:04:30] (73.04s) | Epoch: 5 | Batch: 71 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10003.1513671875
[07/16/24 12:04:30] (73.07s) | Epoch: 5 | Batch: 72 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9892.1611328125
[07/16/24 12:04:30] (73.10s) | Epoch: 5 | Batch: 73 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9911.9951171875
[07/16/24 12:04:30] (73.13s) | Epoch: 5 | Batch: 74 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10102.384765625
[07/16/24 12:04:30] (73.16s) | Epoch: 5 | Batch: 75 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10538.7529296875
[07/16/24 12:04:30] (73.19s) | Epoch: 5 | Batch: 76 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10353.85546875
[07/16/24 12:04:30] (73.23s) | Epoch: 5 | Batch: 77 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9442.26171875
[07/16/24 12:04:30] (73.26s) | Epoch: 5 | Batch: 78 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10424.2529296875
[07/16/24 12:04:30] (73.29s) | Epoch: 5 | Batch: 79 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10268.2421875
[07/16/24 12:04:30] (73.32s) | Epoch: 5 | Batch: 80 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10055.041015625
[07/16/24 12:04:30] (73.35s) | Epoch: 5 | Batch: 81 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10752.564453125
[07/16/24 12:04:30] (73.39s) | Epoch: 5 | Batch: 82 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10484.0595703125
[07/16/24 12:04:30] (73.42s) | Epoch: 5 | Batch: 83 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10128.880859375
[07/16/24 12:04:30] (73.45s) | Epoch: 5 | Batch: 84 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10035.166015625
[07/16/24 12:04:30] (73.48s) | Epoch: 5 | Batch: 85 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10451.119140625
[07/16/24 12:04:30] (73.51s) | Epoch: 5 | Batch: 86 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9707.0263671875
[07/16/24 12:04:30] (73.54s) | Epoch: 5 | Batch: 87 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10416.6640625
[07/16/24 12:04:30] (73.58s) | Epoch: 5 | Batch: 88 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10440.666015625
[07/16/24 12:04:30] (73.61s) | Epoch: 5 | Batch: 89 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10230.3017578125
[07/16/24 12:04:30] (73.64s) | Epoch: 5 | Batch: 90 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9358.7998046875
[07/16/24 12:04:31] (73.67s) | Epoch: 5 | Batch: 91 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10088.45703125
[07/16/24 12:04:31] (73.70s) | Epoch: 5 | Batch: 92 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10375.138671875
[07/16/24 12:04:31] (73.74s) | Epoch: 5 | Batch: 93 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10663.064453125
[07/16/24 12:04:31] (73.77s) | Epoch: 5 | Batch: 94 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10242.802734375
[07/16/24 12:04:31] (73.80s) | Epoch: 5 | Batch: 95 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9941.603515625
[07/16/24 12:04:31] (73.83s) | Epoch: 5 | Batch: 96 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9598.2744140625
[07/16/24 12:04:31] (73.86s) | Epoch: 5 | Batch: 97 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9953.3974609375
[07/16/24 12:04:31] (73.90s) | Epoch: 5 | Batch: 98 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10411.3583984375
[07/16/24 12:04:31] (73.93s) | Epoch: 5 | Batch: 99 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10502.4853515625
[07/16/24 12:04:31] (73.96s) | Epoch: 5 | Batch: 100 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10477.3388671875
[07/16/24 12:04:31] (73.99s) | Epoch: 5 | Batch: 101 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10561.9814453125
[07/16/24 12:04:31] (74.02s) | Epoch: 5 | Batch: 102 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10107.3447265625
[07/16/24 12:04:31] (74.06s) | Epoch: 5 | Batch: 103 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10345.0888671875
[07/16/24 12:04:31] (74.09s) | Epoch: 5 | Batch: 104 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10343.07421875
[07/16/24 12:04:31] (74.12s) | Epoch: 5 | Batch: 105 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9966.0341796875
[07/16/24 12:04:31] (74.15s) | Epoch: 5 | Batch: 106 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10184.2138671875
[07/16/24 12:04:31] (74.18s) | Epoch: 5 | Batch: 107 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9536.369140625
[07/16/24 12:04:31] (74.21s) | Epoch: 5 | Batch: 108 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10299.51953125
[07/16/24 12:04:31] (74.24s) | Epoch: 5 | Batch: 109 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10284.6689453125
[07/16/24 12:04:31] (74.28s) | Epoch: 5 | Batch: 110 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10364.037109375
[07/16/24 12:04:31] (74.31s) | Epoch: 5 | Batch: 111 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10068.3828125
[07/16/24 12:04:31] (74.34s) | Epoch: 5 | Batch: 112 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10091.4453125
[07/16/24 12:04:31] (74.37s) | Epoch: 5 | Batch: 113 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10098.5625
[07/16/24 12:04:31] (74.41s) | Epoch: 5 | Batch: 114 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10921.9287109375
[07/16/24 12:04:31] (74.44s) | Epoch: 5 | Batch: 115 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10280.583984375
[07/16/24 12:04:31] (74.47s) | Epoch: 5 | Batch: 116 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9938.6572265625
[07/16/24 12:04:31] (74.50s) | Epoch: 5 | Batch: 117 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10104.06640625
[07/16/24 12:04:31] (74.53s) | Epoch: 5 | Batch: 118 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9706.18359375
[07/16/24 12:04:31] (74.56s) | Epoch: 5 | Batch: 119 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10467.9677734375
[07/16/24 12:04:31] (74.60s) | Epoch: 5 | Batch: 120 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9941.5361328125
[07/16/24 12:04:31] (74.63s) | Epoch: 5 | Batch: 121 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10185.1025390625
[07/16/24 12:04:32] (74.66s) | Epoch: 5 | Batch: 122 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9940.56640625
[07/16/24 12:04:32] (74.69s) | Epoch: 5 | Batch: 123 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10252.751953125
[07/16/24 12:04:32] (74.72s) | Epoch: 5 | Batch: 124 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10123.1015625
[07/16/24 12:04:32] (74.76s) | Epoch: 5 | Batch: 125 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9761.1220703125
[07/16/24 12:04:32] (74.79s) | Epoch: 5 | Batch: 126 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10010.69140625
[07/16/24 12:04:32] (74.82s) | Epoch: 5 | Batch: 127 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10024.95703125
[07/16/24 12:04:32] (74.85s) | Epoch: 5 | Batch: 128 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10221.8369140625
[07/16/24 12:04:32] (74.89s) | Epoch: 5 | Batch: 129 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9850.416015625
[07/16/24 12:04:32] (74.92s) | Epoch: 5 | Batch: 130 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10129.1630859375
