10/04/24 12:36:05 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 12:36:05 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__12-36-05/tensorboard".
10/04/24 12:36:05 Starting Tensorboard thread...
10/04/24 12:36:09 Tensorboard is ready at http://localhost:6006/.
10/04/24 12:36:09 Continuing to training script...
10/04/24 12:36:12 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 12:36:12 Train Loader Image Data Size: (28, 28)
10/04/24 12:36:13 (0:00:01.04) | [1/10000] Batch 0 (1.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1698.469, Rec. Loss: 13136.07324219 | Total Loss: 13136.07324219
10/04/24 12:37:11 (0:00:58.56) | [1/10000] Batch 1397 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1976.117, Rec. Loss: 13847.70800781 | Total Loss: 13847.70800781
10/04/24 12:37:11 (0:00:58.60) | [1/10000] Batch 1398 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1804.799, Rec. Loss: 12637.30957031 | Total Loss: 12637.30957031
10/04/24 12:37:11 (0:00:58.64) | [1/10000] Batch 1399 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1885.561, Rec. Loss: 13226.76562500 | Total Loss: 13226.76562500
10/04/24 12:37:11 (0:00:58.68) | [1/10000] Batch 1400 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1951.199, Rec. Loss: 13625.95996094 | Total Loss: 13625.95996094
10/04/24 12:37:11 (0:00:58.72) | [1/10000] Batch 1401 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1892.738, Rec. Loss: 13120.04785156 | Total Loss: 13120.04785156
10/04/24 12:37:11 (0:00:58.75) | [1/10000] Batch 1402 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1800.963, Rec. Loss: 12460.31835938 | Total Loss: 12460.31835938
10/04/24 12:37:11 (0:00:58.79) | [1/10000] Batch 1403 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1922.405, Rec. Loss: 13411.62597656 | Total Loss: 13411.62597656
10/04/24 12:37:11 (0:00:58.83) | [1/10000] Batch 1404 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1971.261, Rec. Loss: 13775.13281250 | Total Loss: 13775.13281250
10/04/24 12:37:11 (0:00:58.87) | [1/10000] Batch 1405 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1990.033, Rec. Loss: 13887.45117188 | Total Loss: 13887.45117188
10/04/24 12:37:11 (0:00:58.91) | [1/10000] Batch 1406 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1725.688, Rec. Loss: 12027.52734375 | Total Loss: 12027.52734375
10/04/24 12:37:11 (0:00:58.94) | [1/10000] Batch 1407 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1980.342, Rec. Loss: 13898.61523438 | Total Loss: 13898.61523438
10/04/24 12:37:11 (0:00:58.99) | [1/10000] Batch 1408 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1761.129, Rec. Loss: 12194.50000000 | Total Loss: 12194.50000000
10/04/24 12:37:11 (0:00:59.03) | [1/10000] Batch 1409 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1880.861, Rec. Loss: 13062.96289062 | Total Loss: 13062.96289062
10/04/24 12:37:11 (0:00:59.07) | [1/10000] Batch 1410 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1991.158, Rec. Loss: 13905.91992188 | Total Loss: 13905.91992188
10/04/24 12:37:11 (0:00:59.11) | [1/10000] Batch 1411 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2011.992, Rec. Loss: 13959.06738281 | Total Loss: 13959.06738281
10/04/24 12:37:11 (0:00:59.15) | [1/10000] Batch 1412 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1830.796, Rec. Loss: 12770.31738281 | Total Loss: 12770.31738281
10/04/24 12:37:11 (0:00:59.19) | [1/10000] Batch 1413 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1907.977, Rec. Loss: 13306.43945312 | Total Loss: 13306.43945312
10/04/24 12:37:11 (0:00:59.23) | [1/10000] Batch 1414 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1964.557, Rec. Loss: 13615.51562500 | Total Loss: 13615.51562500
10/04/24 12:37:11 (0:00:59.27) | [1/10000] Batch 1415 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1993.222, Rec. Loss: 13825.73046875 | Total Loss: 13825.73046875
10/04/24 12:37:11 (0:00:59.31) | [1/10000] Batch 1416 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1908.693, Rec. Loss: 13329.29101562 | Total Loss: 13329.29101562
10/04/24 12:37:11 (0:00:59.34) | [1/10000] Batch 1417 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1958.316, Rec. Loss: 13600.30371094 | Total Loss: 13600.30371094
10/04/24 12:37:11 (0:00:59.38) | [1/10000] Batch 1418 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1995.866, Rec. Loss: 13926.65429688 | Total Loss: 13926.65429688
10/04/24 12:37:11 (0:00:59.42) | [1/10000] Batch 1419 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1885.082, Rec. Loss: 13072.39843750 | Total Loss: 13072.39843750
10/04/24 12:37:11 (0:00:59.46) | [1/10000] Batch 1420 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1926.958, Rec. Loss: 13362.99121094 | Total Loss: 13362.99121094
10/04/24 12:37:11 (0:00:59.49) | [1/10000] Batch 1421 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1957.059, Rec. Loss: 13685.57714844 | Total Loss: 13685.57714844
10/04/24 12:37:11 (0:00:59.53) | [1/10000] Batch 1422 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2019.650, Rec. Loss: 14028.75390625 | Total Loss: 14028.75390625
10/04/24 12:37:12 (0:00:59.57) | [1/10000] Batch 1423 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1957.195, Rec. Loss: 13610.94921875 | Total Loss: 13610.94921875
10/04/24 12:37:12 (0:00:59.61) | [1/10000] Batch 1424 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1865.622, Rec. Loss: 13006.13378906 | Total Loss: 13006.13378906
10/04/24 12:37:12 (0:00:59.64) | [1/10000] Batch 1425 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1890.512, Rec. Loss: 13085.92480469 | Total Loss: 13085.92480469
10/04/24 12:37:12 (0:00:59.68) | [1/10000] Batch 1426 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1873.911, Rec. Loss: 13038.26074219 | Total Loss: 13038.26074219
10/04/24 12:37:12 (0:00:59.72) | [1/10000] Batch 1427 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1927.282, Rec. Loss: 13395.57226562 | Total Loss: 13395.57226562
10/04/24 12:37:12 (0:00:59.76) | [1/10000] Batch 1428 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1885.655, Rec. Loss: 13193.69140625 | Total Loss: 13193.69140625
10/04/24 12:37:12 (0:00:59.79) | [1/10000] Batch 1429 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1918.717, Rec. Loss: 13405.16406250 | Total Loss: 13405.16406250
10/04/24 12:37:12 (0:00:59.83) | [1/10000] Batch 1430 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1999.398, Rec. Loss: 13862.91894531 | Total Loss: 13862.91894531
10/04/24 12:37:12 (0:00:59.87) | [1/10000] Batch 1431 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1762.361, Rec. Loss: 12137.26074219 | Total Loss: 12137.26074219
10/04/24 12:37:12 (0:00:59.91) | [1/10000] Batch 1432 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1894.906, Rec. Loss: 13260.91113281 | Total Loss: 13260.91113281
10/04/24 12:37:12 (0:00:59.94) | [1/10000] Batch 1433 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1990.482, Rec. Loss: 13800.08789062 | Total Loss: 13800.08789062
10/04/24 12:37:12 (0:00:59.98) | [1/10000] Batch 1434 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1674.337, Rec. Loss: 11604.06640625 | Total Loss: 11604.06640625
10/04/24 12:37:12 (0:01:00.02) | [1/10000] Batch 1435 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1961.560, Rec. Loss: 13567.80566406 | Total Loss: 13567.80566406
10/04/24 12:37:12 (0:01:00.06) | [1/10000] Batch 1436 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1897.767, Rec. Loss: 13197.16210938 | Total Loss: 13197.16210938
10/04/24 12:37:12 (0:01:00.10) | [1/10000] Batch 1437 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1957.981, Rec. Loss: 13713.67675781 | Total Loss: 13713.67675781
10/04/24 12:37:12 (0:01:00.13) | [1/10000] Batch 1438 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2106.085, Rec. Loss: 14609.19824219 | Total Loss: 14609.19824219
10/04/24 12:37:12 (0:01:00.17) | [1/10000] Batch 1439 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1986.275, Rec. Loss: 13646.78808594 | Total Loss: 13646.78808594
10/04/24 12:37:12 (0:01:00.21) | [1/10000] Batch 1440 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1825.117, Rec. Loss: 12686.14648438 | Total Loss: 12686.14648438
10/04/24 12:37:12 (0:01:00.24) | [1/10000] Batch 1441 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2026.380, Rec. Loss: 13983.61621094 | Total Loss: 13983.61621094
10/04/24 12:37:12 (0:01:00.28) | [1/10000] Batch 1442 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1875.305, Rec. Loss: 12988.69726562 | Total Loss: 12988.69726562
10/04/24 12:37:12 (0:01:00.32) | [1/10000] Batch 1443 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 2053.725, Rec. Loss: 14224.94824219 | Total Loss: 14224.94824219
10/04/24 12:37:12 (0:01:00.36) | [1/10000] Batch 1444 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1961.527, Rec. Loss: 13553.45312500 | Total Loss: 13553.45312500
10/04/24 12:37:12 (0:01:00.40) | [1/10000] Batch 1445 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1814.416, Rec. Loss: 12541.46972656 | Total Loss: 12541.46972656
10/04/24 12:37:12 (0:01:00.45) | [1/10000] Batch 1446 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1894.299, Rec. Loss: 13124.44042969 | Total Loss: 13124.44042969
10/04/24 12:37:12 (0:01:00.49) | [1/10000] Batch 1447 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1902.821, Rec. Loss: 13196.28613281 | Total Loss: 13196.28613281
10/04/24 12:37:12 (0:01:00.53) | [1/10000] Batch 1448 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1955.154, Rec. Loss: 13461.12500000 | Total Loss: 13461.12500000
10/04/24 12:37:13 (0:01:00.57) | [1/10000] Batch 1449 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2023.319, Rec. Loss: 13952.51562500 | Total Loss: 13952.51562500
10/04/24 12:37:13 (0:01:00.61) | [1/10000] Batch 1450 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2002.162, Rec. Loss: 13903.24902344 | Total Loss: 13903.24902344
10/04/24 12:37:13 (0:01:00.64) | [1/10000] Batch 1451 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1876.349, Rec. Loss: 13067.49218750 | Total Loss: 13067.49218750
10/04/24 12:37:13 (0:01:00.68) | [1/10000] Batch 1452 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1924.239, Rec. Loss: 13343.39453125 | Total Loss: 13343.39453125
10/04/24 12:37:13 (0:01:00.72) | [1/10000] Batch 1453 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1800.724, Rec. Loss: 12403.65917969 | Total Loss: 12403.65917969
10/04/24 12:37:13 (0:01:00.76) | [1/10000] Batch 1454 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1984.387, Rec. Loss: 13728.87988281 | Total Loss: 13728.87988281
10/04/24 12:37:13 (0:01:00.79) | [1/10000] Batch 1455 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1997.903, Rec. Loss: 13832.02929688 | Total Loss: 13832.02929688
10/04/24 12:37:13 (0:01:00.83) | [1/10000] Batch 1456 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1955.956, Rec. Loss: 13521.20312500 | Total Loss: 13521.20312500
10/04/24 12:37:13 (0:01:00.87) | [1/10000] Batch 1457 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1862.993, Rec. Loss: 12844.25000000 | Total Loss: 12844.25000000
10/04/24 12:37:13 (0:01:00.91) | [1/10000] Batch 1458 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1858.615, Rec. Loss: 12932.17187500 | Total Loss: 12932.17187500
10/04/24 12:37:13 (0:01:00.94) | [1/10000] Batch 1459 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1828.750, Rec. Loss: 12702.07714844 | Total Loss: 12702.07714844
10/04/24 12:37:13 (0:01:00.98) | [1/10000] Batch 1460 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1957.210, Rec. Loss: 13573.77441406 | Total Loss: 13573.77441406
10/04/24 12:37:13 (0:01:01.02) | [1/10000] Batch 1461 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1922.509, Rec. Loss: 13230.03320312 | Total Loss: 13230.03320312
10/04/24 12:37:13 (0:01:01.06) | [1/10000] Batch 1462 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2055.831, Rec. Loss: 14189.65722656 | Total Loss: 14189.65722656
10/04/24 12:37:13 (0:01:01.10) | [1/10000] Batch 1463 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2181.858, Rec. Loss: 15052.54882812 | Total Loss: 15052.54882812
10/04/24 12:37:13 (0:01:01.14) | [1/10000] Batch 1464 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1863.016, Rec. Loss: 12834.50000000 | Total Loss: 12834.50000000
10/04/24 12:37:13 (0:01:01.18) | [1/10000] Batch 1465 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1856.740, Rec. Loss: 12949.84375000 | Total Loss: 12949.84375000
10/04/24 12:37:13 (0:01:01.22) | [1/10000] Batch 1466 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2070.831, Rec. Loss: 14240.74414062 | Total Loss: 14240.74414062
10/04/24 12:37:13 (0:01:01.25) | [1/10000] Batch 1467 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1905.758, Rec. Loss: 13163.90820312 | Total Loss: 13163.90820312
10/04/24 12:37:13 (0:01:01.29) | [1/10000] Batch 1468 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1813.198, Rec. Loss: 12447.82226562 | Total Loss: 12447.82226562
10/04/24 12:37:13 (0:01:01.33) | [1/10000] Batch 1469 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1902.903, Rec. Loss: 13026.96972656 | Total Loss: 13026.96972656
10/04/24 12:37:13 (0:01:01.37) | [1/10000] Batch 1470 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2052.823, Rec. Loss: 14319.49511719 | Total Loss: 14319.49511719
10/04/24 12:37:13 (0:01:01.40) | [1/10000] Batch 1471 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1994.344, Rec. Loss: 13752.60546875 | Total Loss: 13752.60546875
10/04/24 12:37:13 (0:01:01.44) | [1/10000] Batch 1472 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1708.203, Rec. Loss: 11822.06445312 | Total Loss: 11822.06445312
10/04/24 12:37:13 (0:01:01.48) | [1/10000] Batch 1473 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1944.915, Rec. Loss: 13346.24511719 | Total Loss: 13346.24511719
10/04/24 12:37:13 (0:01:01.52) | [1/10000] Batch 1474 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1860.624, Rec. Loss: 12904.33691406 | Total Loss: 12904.33691406
10/04/24 12:37:14 (0:01:01.55) | [1/10000] Batch 1475 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1884.980, Rec. Loss: 12887.94433594 | Total Loss: 12887.94433594
10/04/24 12:37:14 (0:01:01.59) | [1/10000] Batch 1476 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2041.419, Rec. Loss: 13925.50195312 | Total Loss: 13925.50195312
10/04/24 12:37:14 (0:01:01.63) | [1/10000] Batch 1477 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1787.909, Rec. Loss: 12497.57421875 | Total Loss: 12497.57421875
10/04/24 12:37:14 (0:01:01.67) | [1/10000] Batch 1478 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1854.832, Rec. Loss: 12818.37402344 | Total Loss: 12818.37402344
10/04/24 12:37:14 (0:01:01.97) | [1/10000] Batch 1479 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1957.577, Rec. Loss: 13494.52734375 | Total Loss: 13494.52734375
10/04/24 12:37:14 (0:01:02.01) | [1/10000] Batch 1480 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1972.093, Rec. Loss: 13488.88964844 | Total Loss: 13488.88964844
10/04/24 12:37:14 (0:01:02.05) | [1/10000] Batch 1481 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1745.789, Rec. Loss: 12008.65429688 | Total Loss: 12008.65429688
10/04/24 12:37:14 (0:01:02.08) | [1/10000] Batch 1482 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1848.030, Rec. Loss: 12705.01562500 | Total Loss: 12705.01562500
10/04/24 12:37:14 (0:01:02.12) | [1/10000] Batch 1483 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1899.791, Rec. Loss: 13072.21875000 | Total Loss: 13072.21875000
10/04/24 12:37:14 (0:01:02.16) | [1/10000] Batch 1484 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2093.716, Rec. Loss: 14384.50000000 | Total Loss: 14384.50000000
10/04/24 12:37:14 (0:01:02.20) | [1/10000] Batch 1485 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1810.339, Rec. Loss: 12425.16503906 | Total Loss: 12425.16503906
10/04/24 12:37:14 (0:01:02.24) | [1/10000] Batch 1486 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1859.644, Rec. Loss: 12832.23535156 | Total Loss: 12832.23535156
10/04/24 12:37:14 (0:01:02.27) | [1/10000] Batch 1487 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2050.384, Rec. Loss: 14039.68359375 | Total Loss: 14039.68359375
10/04/24 12:37:14 (0:01:02.31) | [1/10000] Batch 1488 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1856.326, Rec. Loss: 12847.38964844 | Total Loss: 12847.38964844
10/04/24 12:37:14 (0:01:02.35) | [1/10000] Batch 1489 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2066.914, Rec. Loss: 14180.67871094 | Total Loss: 14180.67871094
10/04/24 12:37:14 (0:01:02.38) | [1/10000] Batch 1490 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1961.100, Rec. Loss: 13414.67089844 | Total Loss: 13414.67089844
10/04/24 12:37:14 (0:01:02.42) | [1/10000] Batch 1491 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1919.763, Rec. Loss: 13242.21582031 | Total Loss: 13242.21582031
10/04/24 12:37:14 (0:01:02.46) | [1/10000] Batch 1492 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2069.373, Rec. Loss: 14224.99902344 | Total Loss: 14224.99902344
10/04/24 12:37:14 (0:01:02.50) | [1/10000] Batch 1493 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1984.586, Rec. Loss: 13593.70019531 | Total Loss: 13593.70019531
10/04/24 12:37:14 (0:01:02.54) | [1/10000] Batch 1494 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2177.520, Rec. Loss: 14899.20605469 | Total Loss: 14899.20605469
10/04/24 12:37:15 (0:01:02.57) | [1/10000] Batch 1495 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1718.985, Rec. Loss: 11934.38378906 | Total Loss: 11934.38378906
10/04/24 12:37:15 (0:01:02.61) | [1/10000] Batch 1496 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2043.785, Rec. Loss: 13922.12402344 | Total Loss: 13922.12402344
10/04/24 12:37:15 (0:01:02.65) | [1/10000] Batch 1497 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1903.757, Rec. Loss: 13081.47558594 | Total Loss: 13081.47558594
10/04/24 12:37:15 (0:01:02.68) | [1/10000] Batch 1498 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2052.902, Rec. Loss: 14010.31347656 | Total Loss: 14010.31347656
10/04/24 12:37:15 (0:01:02.72) | [1/10000] Batch 1499 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2078.476, Rec. Loss: 14369.40917969 | Total Loss: 14369.40917969
10/04/24 12:37:15 (0:01:02.76) | [1/10000] Batch 1500 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2092.528, Rec. Loss: 14209.01074219 | Total Loss: 14209.01074219
10/04/24 12:37:15 (0:01:02.80) | [1/10000] Batch 1501 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2066.473, Rec. Loss: 14144.41503906 | Total Loss: 14144.41503906
10/04/24 12:37:15 (0:01:02.83) | [1/10000] Batch 1502 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1993.963, Rec. Loss: 13521.23437500 | Total Loss: 13521.23437500
10/04/24 12:37:15 (0:01:02.87) | [1/10000] Batch 1503 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1817.671, Rec. Loss: 12458.02441406 | Total Loss: 12458.02441406
10/04/24 12:37:15 (0:01:02.91) | [1/10000] Batch 1504 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2089.454, Rec. Loss: 14223.76855469 | Total Loss: 14223.76855469
10/04/24 12:37:15 (0:01:02.95) | [1/10000] Batch 1505 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1791.973, Rec. Loss: 12228.82128906 | Total Loss: 12228.82128906
10/04/24 12:37:15 (0:01:02.98) | [1/10000] Batch 1506 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1996.291, Rec. Loss: 13576.29101562 | Total Loss: 13576.29101562
10/04/24 12:37:15 (0:01:03.02) | [1/10000] Batch 1507 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2163.418, Rec. Loss: 14691.35644531 | Total Loss: 14691.35644531
10/04/24 12:37:15 (0:01:03.06) | [1/10000] Batch 1508 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2040.009, Rec. Loss: 13917.67382812 | Total Loss: 13917.67382812
10/04/24 12:37:15 (0:01:03.10) | [1/10000] Batch 1509 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1922.248, Rec. Loss: 13293.04492188 | Total Loss: 13293.04492188
10/04/24 12:37:15 (0:01:03.14) | [1/10000] Batch 1510 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1819.620, Rec. Loss: 12539.36230469 | Total Loss: 12539.36230469
10/04/24 12:37:15 (0:01:03.18) | [1/10000] Batch 1511 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1997.177, Rec. Loss: 13639.58691406 | Total Loss: 13639.58691406
10/04/24 12:37:15 (0:01:03.22) | [1/10000] Batch 1512 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2032.400, Rec. Loss: 13799.09082031 | Total Loss: 13799.09082031
10/04/24 12:37:15 (0:01:03.26) | [1/10000] Batch 1513 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1877.503, Rec. Loss: 12805.74902344 | Total Loss: 12805.74902344
10/04/24 12:37:15 (0:01:03.30) | [1/10000] Batch 1514 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1823.322, Rec. Loss: 12584.63964844 | Total Loss: 12584.63964844
10/04/24 12:37:15 (0:01:03.33) | [1/10000] Batch 1515 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1977.292, Rec. Loss: 13388.84375000 | Total Loss: 13388.84375000
10/04/24 12:37:15 (0:01:03.37) | [1/10000] Batch 1516 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1929.868, Rec. Loss: 13147.62304688 | Total Loss: 13147.62304688
10/04/24 12:37:15 (0:01:03.41) | [1/10000] Batch 1517 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2165.520, Rec. Loss: 14671.13476562 | Total Loss: 14671.13476562
10/04/24 12:37:15 (0:01:03.44) | [1/10000] Batch 1518 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2036.992, Rec. Loss: 13980.04882812 | Total Loss: 13980.04882812
10/04/24 12:37:15 (0:01:03.48) | [1/10000] Batch 1519 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1738.098, Rec. Loss: 11878.31347656 | Total Loss: 11878.31347656
10/04/24 12:37:15 (0:01:03.52) | [1/10000] Batch 1520 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1930.448, Rec. Loss: 13117.43554688 | Total Loss: 13117.43554688
10/04/24 12:37:16 (0:01:03.56) | [1/10000] Batch 1521 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2046.135, Rec. Loss: 13948.02441406 | Total Loss: 13948.02441406
10/04/24 12:37:16 (0:01:03.60) | [1/10000] Batch 1522 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1971.421, Rec. Loss: 13395.27539062 | Total Loss: 13395.27539062
10/04/24 12:37:16 (0:01:03.63) | [1/10000] Batch 1523 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2014.155, Rec. Loss: 13599.30468750 | Total Loss: 13599.30468750
10/04/24 12:37:16 (0:01:03.67) | [1/10000] Batch 1524 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2019.580, Rec. Loss: 13846.13378906 | Total Loss: 13846.13378906
10/04/24 12:37:16 (0:01:03.71) | [1/10000] Batch 1525 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1956.224, Rec. Loss: 13445.81445312 | Total Loss: 13445.81445312
10/04/24 12:37:16 (0:01:03.75) | [1/10000] Batch 1526 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1937.393, Rec. Loss: 13104.49121094 | Total Loss: 13104.49121094
