07/24/24 09:48:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/24/24 09:48:18 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLD: 10.097, KLW: 1, Rec. Loss: 0.674 | Loss: 10.77 | Abs. Loss: 10.77
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 422 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 957.61
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 423 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 957.73
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 424 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 957.86
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 425 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 957.98
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 426 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 958.11
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 427 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 958.24
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 428 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 958.36
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 429 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 958.49
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 430 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 958.61
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 431 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 958.73
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 432 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 958.85
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 433 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 958.97
07/24/24 09:49:59 (1m 41s) | [11/15] Batch 434 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 959.10
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 435 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 959.22
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 436 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.110 | Loss: 0.12 | Abs. Loss: 959.33
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 437 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 959.45
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 438 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 959.57
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 439 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 959.70
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 440 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 959.82
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 441 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 959.94
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 442 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 960.06
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 443 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 960.19
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 444 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 960.31
07/24/24 09:50:00 (1m 41s) | [11/15] Batch 445 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 960.43
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 446 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 960.55
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 447 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 960.68
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 448 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 960.80
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 449 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 960.92
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 450 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 961.04
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 451 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 961.17
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 452 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 961.29
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 453 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 961.41
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 454 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 961.54
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 455 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 961.67
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 456 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 961.79
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 457 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 961.91
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 458 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 962.05
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 459 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 962.17
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 460 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 962.31
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 461 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 962.43
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 462 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 962.55
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 463 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 962.67
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 464 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 962.80
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 465 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 962.94
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 466 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 963.07
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 467 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 963.20
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 468 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 963.32
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 469 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 963.45
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 470 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 963.57
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 471 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.110 | Loss: 0.12 | Abs. Loss: 963.69
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 472 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 963.82
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 473 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 963.94
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 474 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 964.07
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 475 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 964.19
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 476 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 964.32
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 477 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 964.44
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 478 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 964.56
07/24/24 09:50:00 (1m 42s) | [11/15] Batch 479 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 964.69
07/24/24 09:50:02 (1m 43s) | VALIDATION (Epoch 11/15) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 |  Abs. Loss: 964.69 -----------
07/24/24 09:50:02 Checkpoint saved for epoch 11.
07/24/24 09:50:02 (1m 43s) | [12/15] Batch 0 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 964.82
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 1 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 964.95
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 2 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 965.08
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 3 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 965.20
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 4 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 965.33
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 5 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 965.46
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 6 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 965.59
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 7 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 965.72
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 8 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 965.84
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 9 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 965.96
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 10 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 966.09
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 11 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 966.21
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 12 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 966.33
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 13 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 966.45
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 14 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 966.58
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 15 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 966.70
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 16 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 966.82
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 17 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 966.94
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 18 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 967.06
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 19 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 967.18
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 20 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 967.30
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 21 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 967.42
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 22 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 967.54
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 23 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 967.66
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 24 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 967.78
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 25 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 967.91
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 26 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 968.04
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 27 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.12 | Abs. Loss: 968.16
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 28 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 968.29
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 29 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.110 | Loss: 0.12 | Abs. Loss: 968.40
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 30 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 968.52
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 31 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 968.65
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 32 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 968.78
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 33 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 968.91
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 34 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 969.04
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 35 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 969.16
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 36 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 969.28
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 37 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 969.41
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 38 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 969.53
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 39 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 969.65
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 40 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 969.79
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 41 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 969.91
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.109 | Loss: 0.12 | Abs. Loss: 970.02
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 43 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 970.15
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 44 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 970.27
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 45 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 970.39
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 46 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 970.52
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 47 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 970.64
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 48 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 970.77
07/24/24 09:50:02 (1m 44s) | [12/15] Batch 49 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 970.89
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 50 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 971.01
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 51 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.108 | Loss: 0.12 | Abs. Loss: 971.13
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 52 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 971.25
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 971.37
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 54 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.114 | Loss: 0.12 | Abs. Loss: 971.50
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 55 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 971.62
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 56 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 971.75
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 57 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 971.87
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 58 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 972.00
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 59 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.111 | Loss: 0.12 | Abs. Loss: 972.12
07/24/24 09:50:03 (1m 44s) | [12/15] Batch 60 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 972.25
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 61 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 972.37
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 62 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 972.50
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 63 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 972.63
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 64 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 972.76
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 65 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 972.88
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 66 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 973.02
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 67 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 973.15
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 68 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 973.27
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 69 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 973.40
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 70 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 973.52
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 71 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 973.65
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 72 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 973.78
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 73 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.113 | Loss: 0.12 | Abs. Loss: 973.90
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 74 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 974.02
07/24/24 09:50:03 (1m 45s) | [12/15] Batch 75 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 974.15
