Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 13:33:01] (0.23s) | Epoch: 1 | Batch: 0 (0.216s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55908.1171875
[07/16/24 13:36:38] (217.45s) | Epoch: 13 | Batch: 149 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9719.73046875
[07/16/24 13:36:38] (217.49s) | Epoch: 13 | Batch: 150 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10032.2841796875
[07/16/24 13:36:38] (217.52s) | Epoch: 13 | Batch: 151 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9999.998046875
[07/16/24 13:36:38] (217.55s) | Epoch: 13 | Batch: 152 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9583.2578125
[07/16/24 13:36:38] (217.58s) | Epoch: 13 | Batch: 153 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10189.37109375
[07/16/24 13:36:39] (217.61s) | Epoch: 13 | Batch: 154 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10676.6630859375
[07/16/24 13:36:39] (217.65s) | Epoch: 13 | Batch: 155 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10327.0947265625
[07/16/24 13:36:39] (217.68s) | Epoch: 13 | Batch: 156 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9659.8671875
[07/16/24 13:36:39] (217.71s) | Epoch: 13 | Batch: 157 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9947.1005859375
[07/16/24 13:36:39] (217.74s) | Epoch: 13 | Batch: 158 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9965.978515625
[07/16/24 13:36:39] (217.78s) | Epoch: 13 | Batch: 159 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10478.2236328125
[07/16/24 13:36:39] (217.81s) | Epoch: 13 | Batch: 160 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.28125
[07/16/24 13:36:39] (217.84s) | Epoch: 13 | Batch: 161 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9615.7255859375
[07/16/24 13:36:39] (217.87s) | Epoch: 13 | Batch: 162 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9714.0537109375
[07/16/24 13:36:39] (217.90s) | Epoch: 13 | Batch: 163 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10711.2578125
[07/16/24 13:36:39] (217.93s) | Epoch: 13 | Batch: 164 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10430.0849609375
[07/16/24 13:36:39] (217.97s) | Epoch: 13 | Batch: 165 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10475.4384765625
[07/16/24 13:36:39] (218.00s) | Epoch: 13 | Batch: 166 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10005.9150390625
[07/16/24 13:36:39] (218.03s) | Epoch: 13 | Batch: 167 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10657.5888671875
[07/16/24 13:36:39] (218.06s) | Epoch: 13 | Batch: 168 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9283.9912109375
[07/16/24 13:36:39] (218.09s) | Epoch: 13 | Batch: 169 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9991.0986328125
[07/16/24 13:36:39] (218.13s) | Epoch: 13 | Batch: 170 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10146.005859375
[07/16/24 13:36:39] (218.16s) | Epoch: 13 | Batch: 171 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10322.0244140625
[07/16/24 13:36:39] (218.19s) | Epoch: 13 | Batch: 172 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10508.2578125
[07/16/24 13:36:39] (218.22s) | Epoch: 13 | Batch: 173 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9490.4775390625
[07/16/24 13:36:39] (218.25s) | Epoch: 13 | Batch: 174 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10331.8154296875
[07/16/24 13:36:39] (218.29s) | Epoch: 13 | Batch: 175 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9611.09375
[07/16/24 13:36:39] (218.32s) | Epoch: 13 | Batch: 176 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10001.3671875
[07/16/24 13:36:39] (218.35s) | Epoch: 13 | Batch: 177 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9288.140625
[07/16/24 13:36:39] (218.38s) | Epoch: 13 | Batch: 178 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10051.4716796875
[07/16/24 13:36:39] (218.41s) | Epoch: 13 | Batch: 179 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10174.265625
[07/16/24 13:36:39] (218.45s) | Epoch: 13 | Batch: 180 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9838.3125
[07/16/24 13:36:39] (218.48s) | Epoch: 13 | Batch: 181 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9781.4453125
[07/16/24 13:36:39] (218.51s) | Epoch: 13 | Batch: 182 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9939.3017578125
[07/16/24 13:36:39] (218.54s) | Epoch: 13 | Batch: 183 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.8046875
[07/16/24 13:36:39] (218.58s) | Epoch: 13 | Batch: 184 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9947.720703125
[07/16/24 13:36:40] (218.61s) | Epoch: 13 | Batch: 185 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10015.8427734375
[07/16/24 13:36:40] (218.64s) | Epoch: 13 | Batch: 186 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9870.80078125
[07/16/24 13:36:40] (218.67s) | Epoch: 13 | Batch: 187 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9958.318359375
[07/16/24 13:36:40] (218.70s) | Epoch: 13 | Batch: 188 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10114.748046875
[07/16/24 13:36:40] (218.73s) | Epoch: 13 | Batch: 189 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10353.630859375
[07/16/24 13:36:40] (218.77s) | Epoch: 13 | Batch: 190 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9839.4130859375
[07/16/24 13:36:40] (218.80s) | Epoch: 13 | Batch: 191 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10544.50390625
[07/16/24 13:36:40] (218.83s) | Epoch: 13 | Batch: 192 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10041.498046875
[07/16/24 13:36:40] (218.86s) | Epoch: 13 | Batch: 193 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10078.0615234375
[07/16/24 13:36:40] (218.90s) | Epoch: 13 | Batch: 194 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9976.21875
[07/16/24 13:36:40] (218.93s) | Epoch: 13 | Batch: 195 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9789.4677734375
[07/16/24 13:36:40] (218.96s) | Epoch: 13 | Batch: 196 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9616.82421875
[07/16/24 13:36:40] (218.99s) | Epoch: 13 | Batch: 197 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9669.4609375
[07/16/24 13:36:40] (219.02s) | Epoch: 13 | Batch: 198 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10359.63671875
[07/16/24 13:36:40] (219.05s) | Epoch: 13 | Batch: 199 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.724609375
[07/16/24 13:36:40] (219.09s) | Epoch: 13 | Batch: 200 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10350.9638671875
[07/16/24 13:36:40] (219.12s) | Epoch: 13 | Batch: 201 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9312.271484375
[07/16/24 13:36:40] (219.15s) | Epoch: 13 | Batch: 202 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10299.86328125
[07/16/24 13:36:40] (219.18s) | Epoch: 13 | Batch: 203 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10227.876953125
[07/16/24 13:36:40] (219.21s) | Epoch: 13 | Batch: 204 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10203.1015625
[07/16/24 13:36:40] (219.25s) | Epoch: 13 | Batch: 205 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10026.4453125
[07/16/24 13:36:40] (219.28s) | Epoch: 13 | Batch: 206 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9682.4150390625
[07/16/24 13:36:40] (219.31s) | Epoch: 13 | Batch: 207 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10358.9140625
[07/16/24 13:36:40] (219.34s) | Epoch: 13 | Batch: 208 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10513.203125
[07/16/24 13:36:40] (219.38s) | Epoch: 13 | Batch: 209 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9916.4140625
[07/16/24 13:36:40] (219.41s) | Epoch: 13 | Batch: 210 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10758.623046875
[07/16/24 13:36:40] (219.44s) | Epoch: 13 | Batch: 211 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10412.9599609375
[07/16/24 13:36:40] (219.48s) | Epoch: 13 | Batch: 212 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9983.255859375
[07/16/24 13:36:40] (219.51s) | Epoch: 13 | Batch: 213 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10092.380859375
[07/16/24 13:36:40] (219.54s) | Epoch: 13 | Batch: 214 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9764.1201171875
[07/16/24 13:36:40] (219.57s) | Epoch: 13 | Batch: 215 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.85546875
[07/16/24 13:36:41] (219.60s) | Epoch: 13 | Batch: 216 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10025.7529296875
[07/16/24 13:36:41] (219.63s) | Epoch: 13 | Batch: 217 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10830.5234375
[07/16/24 13:36:41] (219.67s) | Epoch: 13 | Batch: 218 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10272.0234375
[07/16/24 13:36:41] (219.70s) | Epoch: 13 | Batch: 219 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9877.458984375
[07/16/24 13:36:41] (219.73s) | Epoch: 13 | Batch: 220 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10386.8857421875
[07/16/24 13:36:41] (219.76s) | Epoch: 13 | Batch: 221 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10313.392578125
[07/16/24 13:36:41] (219.79s) | Epoch: 13 | Batch: 222 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10243.359375
[07/16/24 13:36:41] (219.83s) | Epoch: 13 | Batch: 223 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9806.62890625
[07/16/24 13:36:41] (219.86s) | Epoch: 13 | Batch: 224 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9646.7744140625
[07/16/24 13:36:41] (219.89s) | Epoch: 13 | Batch: 225 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10264.568359375
[07/16/24 13:36:41] (219.92s) | Epoch: 13 | Batch: 226 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9962.2255859375
[07/16/24 13:36:41] (219.95s) | Epoch: 13 | Batch: 227 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.1357421875
[07/16/24 13:36:41] (219.98s) | Epoch: 13 | Batch: 228 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9877.8759765625
[07/16/24 13:36:41] (220.02s) | Epoch: 13 | Batch: 229 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9494.0322265625
[07/16/24 13:36:41] (220.05s) | Epoch: 13 | Batch: 230 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10050.21484375
[07/16/24 13:36:41] (220.08s) | Epoch: 13 | Batch: 231 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9784.66015625
[07/16/24 13:36:41] (220.11s) | Epoch: 13 | Batch: 232 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9903.275390625
[07/16/24 13:36:41] (220.15s) | Epoch: 13 | Batch: 233 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10051.998046875
[07/16/24 13:36:41] (220.18s) | Epoch: 13 | Batch: 234 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10801.8359375
[07/16/24 13:36:41] (220.21s) | Epoch: 13 | Batch: 235 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9802.6630859375
[07/16/24 13:36:41] (220.24s) | Epoch: 13 | Batch: 236 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10381.55078125
[07/16/24 13:36:41] (220.27s) | Epoch: 13 | Batch: 237 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10338.9716796875
[07/16/24 13:36:41] (220.30s) | Epoch: 13 | Batch: 238 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10318.0048828125
[07/16/24 13:36:41] (220.34s) | Epoch: 13 | Batch: 239 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10347.9306640625
[07/16/24 13:36:41] (220.37s) | Epoch: 13 | Batch: 240 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10711.8310546875
[07/16/24 13:36:41] (220.40s) | Epoch: 13 | Batch: 241 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9668.0458984375
[07/16/24 13:36:41] (220.43s) | Epoch: 13 | Batch: 242 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10499.6923828125
[07/16/24 13:36:41] (220.47s) | Epoch: 13 | Batch: 243 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9428.62109375
[07/16/24 13:36:41] (220.50s) | Epoch: 13 | Batch: 244 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9828.6982421875
[07/16/24 13:36:41] (220.53s) | Epoch: 13 | Batch: 245 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9778.0048828125
[07/16/24 13:36:41] (220.56s) | Epoch: 13 | Batch: 246 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10440.8779296875
[07/16/24 13:36:42] (220.59s) | Epoch: 13 | Batch: 247 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9928.634765625
[07/16/24 13:36:42] (220.63s) | Epoch: 13 | Batch: 248 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10430.3544921875
[07/16/24 13:36:42] (220.66s) | Epoch: 13 | Batch: 249 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10007.349609375
[07/16/24 13:36:42] (220.69s) | Epoch: 13 | Batch: 250 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9649.7529296875
[07/16/24 13:36:42] (220.72s) | Epoch: 13 | Batch: 251 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9775.5439453125
[07/16/24 13:36:42] (220.75s) | Epoch: 13 | Batch: 252 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9812.9931640625
[07/16/24 13:36:42] (220.79s) | Epoch: 13 | Batch: 253 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9797.4462890625
[07/16/24 13:36:42] (220.82s) | Epoch: 13 | Batch: 254 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9650.9453125
[07/16/24 13:36:42] (220.85s) | Epoch: 13 | Batch: 255 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9839.615234375
[07/16/24 13:36:42] (220.88s) | Epoch: 13 | Batch: 256 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9893.5498046875
[07/16/24 13:36:42] (220.91s) | Epoch: 13 | Batch: 257 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10096.8232421875
[07/16/24 13:36:42] (220.95s) | Epoch: 13 | Batch: 258 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9854.5341796875
[07/16/24 13:36:42] (220.98s) | Epoch: 13 | Batch: 259 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9673.6865234375
[07/16/24 13:36:42] (221.01s) | Epoch: 13 | Batch: 260 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9722.037109375
[07/16/24 13:36:42] (221.04s) | Epoch: 13 | Batch: 261 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10017.9189453125
[07/16/24 13:36:42] (221.07s) | Epoch: 13 | Batch: 262 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10441.9140625
[07/16/24 13:36:42] (221.10s) | Epoch: 13 | Batch: 263 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9740.552734375
[07/16/24 13:36:42] (221.14s) | Epoch: 13 | Batch: 264 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9363.880859375
[07/16/24 13:36:42] (221.17s) | Epoch: 13 | Batch: 265 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9824.7880859375
[07/16/24 13:36:42] (221.20s) | Epoch: 13 | Batch: 266 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10270.056640625
[07/16/24 13:36:42] (221.23s) | Epoch: 13 | Batch: 267 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10223.943359375
[07/16/24 13:36:42] (221.26s) | Epoch: 13 | Batch: 268 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10079.7392578125
[07/16/24 13:36:42] (221.30s) | Epoch: 13 | Batch: 269 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9843.216796875
[07/16/24 13:36:42] (221.33s) | Epoch: 13 | Batch: 270 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10181.7421875
[07/16/24 13:36:42] (221.36s) | Epoch: 13 | Batch: 271 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10051.833984375
[07/16/24 13:36:42] (221.39s) | Epoch: 13 | Batch: 272 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10478.1083984375
[07/16/24 13:36:42] (221.43s) | Epoch: 13 | Batch: 273 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10262.794921875
[07/16/24 13:36:42] (221.46s) | Epoch: 13 | Batch: 274 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10320.0263671875
[07/16/24 13:36:42] (221.49s) | Epoch: 13 | Batch: 275 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9919.1923828125
[07/16/24 13:36:42] (221.53s) | Epoch: 13 | Batch: 276 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10256.92578125
[07/16/24 13:36:42] (221.56s) | Epoch: 13 | Batch: 277 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10163.546875
[07/16/24 13:36:43] (221.59s) | Epoch: 13 | Batch: 278 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9916.716796875
[07/16/24 13:36:43] (221.62s) | Epoch: 13 | Batch: 279 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9735.8759765625
[07/16/24 13:36:43] (221.65s) | Epoch: 13 | Batch: 280 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9992.517578125
[07/16/24 13:36:43] (221.68s) | Epoch: 13 | Batch: 281 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10296.14453125
[07/16/24 13:36:43] (221.72s) | Epoch: 13 | Batch: 282 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9839.5146484375
[07/16/24 13:36:43] (221.75s) | Epoch: 13 | Batch: 283 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10125.482421875
[07/16/24 13:36:43] (221.78s) | Epoch: 13 | Batch: 284 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10403.6796875
[07/16/24 13:36:43] (221.81s) | Epoch: 13 | Batch: 285 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9947.6328125
[07/16/24 13:36:43] (221.85s) | Epoch: 13 | Batch: 286 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9843.1669921875
[07/16/24 13:36:43] (221.88s) | Epoch: 13 | Batch: 287 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9830.2666015625
[07/16/24 13:36:43] (221.91s) | Epoch: 13 | Batch: 288 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9819.0234375
[07/16/24 13:36:43] (221.94s) | Epoch: 13 | Batch: 289 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9989.9697265625
[07/16/24 13:36:43] (221.97s) | Epoch: 13 | Batch: 290 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9579.5830078125
[07/16/24 13:36:43] (222.00s) | Epoch: 13 | Batch: 291 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10222.0712890625
[07/16/24 13:36:43] (222.04s) | Epoch: 13 | Batch: 292 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.09765625
[07/16/24 13:36:43] (222.07s) | Epoch: 13 | Batch: 293 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10557.6650390625
[07/16/24 13:36:43] (222.10s) | Epoch: 13 | Batch: 294 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10129.6474609375
[07/16/24 13:36:43] (222.13s) | Epoch: 13 | Batch: 295 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9965.8251953125
[07/16/24 13:36:43] (222.16s) | Epoch: 13 | Batch: 296 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10041.181640625
[07/16/24 13:36:43] (222.20s) | Epoch: 13 | Batch: 297 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10265.2314453125
[07/16/24 13:36:43] (222.23s) | Epoch: 13 | Batch: 298 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10038.3046875
[07/16/24 13:36:43] (222.26s) | Epoch: 13 | Batch: 299 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9539.8232421875
[07/16/24 13:36:43] (222.29s) | Epoch: 13 | Batch: 300 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9975.8115234375
[07/16/24 13:36:43] (222.33s) | Epoch: 13 | Batch: 301 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9674.1298828125
[07/16/24 13:36:43] (222.36s) | Epoch: 13 | Batch: 302 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10166.1845703125
[07/16/24 13:36:43] (222.39s) | Epoch: 13 | Batch: 303 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9952.0048828125
[07/16/24 13:36:43] (222.42s) | Epoch: 13 | Batch: 304 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9709.5029296875
[07/16/24 13:36:43] (222.45s) | Epoch: 13 | Batch: 305 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9850.41015625
[07/16/24 13:36:43] (222.48s) | Epoch: 13 | Batch: 306 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9974.3193359375
[07/16/24 13:36:43] (222.52s) | Epoch: 13 | Batch: 307 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9901.0986328125
[07/16/24 13:36:43] (222.55s) | Epoch: 13 | Batch: 308 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9749.0244140625
[07/16/24 13:36:43] (222.58s) | Epoch: 13 | Batch: 309 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9798.4404296875
[07/16/24 13:36:44] (222.61s) | Epoch: 13 | Batch: 310 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.2255859375
[07/16/24 13:36:44] (222.65s) | Epoch: 13 | Batch: 311 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10230.30859375
[07/16/24 13:36:44] (222.68s) | Epoch: 13 | Batch: 312 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9681.904296875
[07/16/24 13:36:44] (222.71s) | Epoch: 13 | Batch: 313 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9592.849609375
[07/16/24 13:36:44] (222.74s) | Epoch: 13 | Batch: 314 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10486.40234375
[07/16/24 13:36:44] (222.78s) | Epoch: 13 | Batch: 315 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10481.3662109375
[07/16/24 13:36:44] (222.81s) | Epoch: 13 | Batch: 316 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9639.94140625
[07/16/24 13:36:44] (222.84s) | Epoch: 13 | Batch: 317 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9550.6611328125
[07/16/24 13:36:44] (222.87s) | Epoch: 13 | Batch: 318 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10691.107421875
[07/16/24 13:36:44] (222.90s) | Epoch: 13 | Batch: 319 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10132.4404296875
[07/16/24 13:36:44] (222.93s) | Epoch: 13 | Batch: 320 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9383.5302734375
[07/16/24 13:36:44] (222.97s) | Epoch: 13 | Batch: 321 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9902.931640625
[07/16/24 13:36:44] (223.00s) | Epoch: 13 | Batch: 322 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10125.87109375
[07/16/24 13:36:44] (223.03s) | Epoch: 13 | Batch: 323 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10320.0205078125
[07/16/24 13:36:44] (223.06s) | Epoch: 13 | Batch: 324 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9587.86328125
[07/16/24 13:36:44] (223.10s) | Epoch: 13 | Batch: 325 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10476.7314453125
[07/16/24 13:36:44] (223.13s) | Epoch: 13 | Batch: 326 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10150.703125
