08/08/24 17:03:48 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 17:03:49 (0m 00s) | [1/8] Batch 0 (0.703s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 54627.113 | Loss: 54627.57 | Abs. Loss: 54627.57
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 66 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10265.611 | Loss: 10277.16 | Abs. Loss: 32045898.80
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 67 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10020.340 | Loss: 10032.31 | Abs. Loss: 32055931.11
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 68 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10107.088 | Loss: 10119.54 | Abs. Loss: 32066050.65
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 69 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9841.168 | Loss: 9852.79 | Abs. Loss: 32075903.44
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 70 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10353.988 | Loss: 10364.63 | Abs. Loss: 32086268.06
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 71 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10028.156 | Loss: 10039.67 | Abs. Loss: 32096307.73
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 72 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10330.737 | Loss: 10342.63 | Abs. Loss: 32106650.35
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 73 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10156.363 | Loss: 10167.68 | Abs. Loss: 32116818.03
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 74 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9591.377 | Loss: 9602.67 | Abs. Loss: 32126420.71
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 75 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10134.864 | Loss: 10146.15 | Abs. Loss: 32136566.86
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 76 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10186.824 | Loss: 10198.91 | Abs. Loss: 32146765.77
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 77 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10139.490 | Loss: 10150.17 | Abs. Loss: 32156915.94
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 78 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9741.850 | Loss: 9753.73 | Abs. Loss: 32166669.67
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 79 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10141.479 | Loss: 10152.61 | Abs. Loss: 32176822.28
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 80 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10381.429 | Loss: 10392.92 | Abs. Loss: 32187215.20
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 81 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9816.942 | Loss: 9828.30 | Abs. Loss: 32197043.50
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 82 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10219.533 | Loss: 10231.16 | Abs. Loss: 32207274.66
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 83 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10492.000 | Loss: 10503.57 | Abs. Loss: 32217778.23
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 84 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10027.973 | Loss: 10039.75 | Abs. Loss: 32227817.97
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 85 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9967.695 | Loss: 9979.28 | Abs. Loss: 32237797.25
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 86 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10351.564 | Loss: 10362.43 | Abs. Loss: 32248159.69
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 87 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10299.972 | Loss: 10311.46 | Abs. Loss: 32258471.15
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 88 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9935.439 | Loss: 9946.23 | Abs. Loss: 32268417.38
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 89 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10186.581 | Loss: 10198.16 | Abs. Loss: 32278615.54
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 90 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10257.881 | Loss: 10269.35 | Abs. Loss: 32288884.89
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 91 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10556.102 | Loss: 10567.93 | Abs. Loss: 32299452.82
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 92 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9601.662 | Loss: 9613.18 | Abs. Loss: 32309066.01
08/08/24 17:04:47 (0m 59s) | [7/8] Batch 93 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9504.697 | Loss: 9516.04 | Abs. Loss: 32318582.04
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 94 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10018.294 | Loss: 10029.42 | Abs. Loss: 32328611.46
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 95 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10286.914 | Loss: 10297.92 | Abs. Loss: 32338909.39
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 96 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9599.523 | Loss: 9611.23 | Abs. Loss: 32348520.62
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 97 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10178.081 | Loss: 10189.28 | Abs. Loss: 32358709.89
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 98 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10316.232 | Loss: 10328.17 | Abs. Loss: 32369038.07
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 99 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9816.541 | Loss: 9827.61 | Abs. Loss: 32378865.68
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 100 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9985.459 | Loss: 9996.64 | Abs. Loss: 32388862.32
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 101 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9909.990 | Loss: 9921.90 | Abs. Loss: 32398784.22
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 102 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10335.023 | Loss: 10346.48 | Abs. Loss: 32409130.71
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 103 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9714.973 | Loss: 9725.78 | Abs. Loss: 32418856.48
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 104 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9673.064 | Loss: 9683.92 | Abs. Loss: 32428540.40
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 105 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10096.820 | Loss: 10108.19 | Abs. Loss: 32438648.59
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 106 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9982.916 | Loss: 9994.95 | Abs. Loss: 32448643.54
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 107 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10595.590 | Loss: 10606.77 | Abs. Loss: 32459250.31
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 108 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9713.231 | Loss: 9724.40 | Abs. Loss: 32468974.71
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 109 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9823.400 | Loss: 9834.83 | Abs. Loss: 32478809.54
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 110 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9704.836 | Loss: 9716.32 | Abs. Loss: 32488525.86
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 111 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10541.370 | Loss: 10552.12 | Abs. Loss: 32499077.98
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 112 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10163.833 | Loss: 10175.59 | Abs. Loss: 32509253.57
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 113 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10378.511 | Loss: 10390.62 | Abs. Loss: 32519644.19
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 114 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9745.222 | Loss: 9756.95 | Abs. Loss: 32529401.15
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 115 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10139.277 | Loss: 10150.45 | Abs. Loss: 32539551.60
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 116 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9848.017 | Loss: 9859.27 | Abs. Loss: 32549410.87
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 117 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10287.247 | Loss: 10299.65 | Abs. Loss: 32559710.52
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 118 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10099.763 | Loss: 10111.71 | Abs. Loss: 32569822.23
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 119 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9502.516 | Loss: 9513.80 | Abs. Loss: 32579336.02
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 120 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10298.019 | Loss: 10309.91 | Abs. Loss: 32589645.94
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 121 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10544.199 | Loss: 10556.68 | Abs. Loss: 32600202.62
08/08/24 17:04:48 (0m 59s) | [7/8] Batch 122 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10340.412 | Loss: 10352.38 | Abs. Loss: 32610555.00
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 123 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9917.777 | Loss: 9929.79 | Abs. Loss: 32620484.79
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 124 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9577.809 | Loss: 9588.62 | Abs. Loss: 32630073.42
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 125 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10491.055 | Loss: 10502.84 | Abs. Loss: 32640576.26
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 126 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10808.324 | Loss: 10819.46 | Abs. Loss: 32651395.71
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 127 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10201.035 | Loss: 10211.41 | Abs. Loss: 32661607.13
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 128 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10857.994 | Loss: 10869.65 | Abs. Loss: 32672476.78
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 129 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10006.391 | Loss: 10017.54 | Abs. Loss: 32682494.32
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 130 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10172.779 | Loss: 10184.27 | Abs. Loss: 32692678.59
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 131 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10390.834 | Loss: 10402.17 | Abs. Loss: 32703080.76
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 132 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9856.740 | Loss: 9868.65 | Abs. Loss: 32712949.41
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 133 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10436.746 | Loss: 10448.76 | Abs. Loss: 32723398.17
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 134 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10012.956 | Loss: 10024.55 | Abs. Loss: 32733422.72
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 135 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10473.557 | Loss: 10485.42 | Abs. Loss: 32743908.14
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 136 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9986.432 | Loss: 9997.96 | Abs. Loss: 32753906.09
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 137 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11026.611 | Loss: 11038.36 | Abs. Loss: 32764944.45
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 138 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9938.981 | Loss: 9951.70 | Abs. Loss: 32774896.14
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 139 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10697.576 | Loss: 10708.21 | Abs. Loss: 32785604.35
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 140 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9711.111 | Loss: 9722.17 | Abs. Loss: 32795326.52
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 141 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10462.993 | Loss: 10474.31 | Abs. Loss: 32805800.83
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 142 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10160.260 | Loss: 10172.00 | Abs. Loss: 32815972.83
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 143 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10285.680 | Loss: 10297.20 | Abs. Loss: 32826270.02
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 144 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9884.107 | Loss: 9895.82 | Abs. Loss: 32836165.85
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 145 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9413.559 | Loss: 9425.26 | Abs. Loss: 32845591.11
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 146 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9725.004 | Loss: 9736.64 | Abs. Loss: 32855327.75
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 147 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9738.219 | Loss: 9750.59 | Abs. Loss: 32865078.34
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 148 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9970.363 | Loss: 9983.50 | Abs. Loss: 32875061.84
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 149 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10310.884 | Loss: 10323.87 | Abs. Loss: 32885385.71
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 150 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9799.049 | Loss: 9811.67 | Abs. Loss: 32895197.38
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 151 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9836.830 | Loss: 9849.41 | Abs. Loss: 32905046.80
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 152 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10306.428 | Loss: 10318.24 | Abs. Loss: 32915365.04
08/08/24 17:04:48 (1m 00s) | [7/8] Batch 153 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9856.046 | Loss: 9868.65 | Abs. Loss: 32925233.69
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 154 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10056.890 | Loss: 10068.74 | Abs. Loss: 32935302.43
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 155 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10155.825 | Loss: 10167.53 | Abs. Loss: 32945469.96
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 156 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10046.917 | Loss: 10058.43 | Abs. Loss: 32955528.40
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 157 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9851.328 | Loss: 9862.32 | Abs. Loss: 32965390.72
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 158 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10397.059 | Loss: 10408.80 | Abs. Loss: 32975799.52
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 159 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10178.886 | Loss: 10190.51 | Abs. Loss: 32985990.04
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 160 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9582.119 | Loss: 9594.10 | Abs. Loss: 32995584.13
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 161 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10148.315 | Loss: 10159.96 | Abs. Loss: 33005744.10
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 162 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10071.452 | Loss: 10083.71 | Abs. Loss: 33015827.80
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 163 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9723.052 | Loss: 9735.19 | Abs. Loss: 33025563.00
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 164 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10705.597 | Loss: 10718.10 | Abs. Loss: 33036281.10
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 165 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9471.467 | Loss: 9482.75 | Abs. Loss: 33045763.85
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 166 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9907.825 | Loss: 9919.30 | Abs. Loss: 33055683.15
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 167 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10241.365 | Loss: 10253.27 | Abs. Loss: 33065936.42
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 168 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10519.658 | Loss: 10530.86 | Abs. Loss: 33076467.28
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 169 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10186.350 | Loss: 10198.43 | Abs. Loss: 33086665.71
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 170 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10307.212 | Loss: 10319.16 | Abs. Loss: 33096984.87
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 171 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10313.207 | Loss: 10326.19 | Abs. Loss: 33107311.06
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 172 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9971.789 | Loss: 9983.09 | Abs. Loss: 33117294.15
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 173 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9949.832 | Loss: 9961.29 | Abs. Loss: 33127255.44
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 174 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10105.072 | Loss: 10115.95 | Abs. Loss: 33137371.39
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 175 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10264.176 | Loss: 10275.41 | Abs. Loss: 33147646.80
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 176 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10631.407 | Loss: 10642.63 | Abs. Loss: 33158289.44
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 177 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10260.750 | Loss: 10272.26 | Abs. Loss: 33168561.70
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 178 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9941.768 | Loss: 9952.80 | Abs. Loss: 33178514.50
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 179 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9901.295 | Loss: 9913.00 | Abs. Loss: 33188427.50
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 180 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9577.307 | Loss: 9589.18 | Abs. Loss: 33198016.69
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 181 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10491.015 | Loss: 10503.00 | Abs. Loss: 33208519.68
08/08/24 17:04:49 (1m 00s) | [7/8] Batch 182 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10215.025 | Loss: 10227.02 | Abs. Loss: 33218746.70
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 183 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10843.520 | Loss: 10856.09 | Abs. Loss: 33229602.79
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 184 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10201.488 | Loss: 10213.06 | Abs. Loss: 33239815.85
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 185 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10371.296 | Loss: 10384.69 | Abs. Loss: 33250200.54
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 186 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10406.000 | Loss: 10416.93 | Abs. Loss: 33260617.47
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 187 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10228.122 | Loss: 10239.81 | Abs. Loss: 33270857.28
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 188 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10010.730 | Loss: 10021.61 | Abs. Loss: 33280878.89
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 189 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10393.211 | Loss: 10404.87 | Abs. Loss: 33291283.76
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 190 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9971.516 | Loss: 9981.96 | Abs. Loss: 33301265.72
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 191 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9684.861 | Loss: 9696.73 | Abs. Loss: 33310962.45
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 192 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10371.432 | Loss: 10382.95 | Abs. Loss: 33321345.40
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 193 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10338.250 | Loss: 10349.11 | Abs. Loss: 33331694.51
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 194 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10124.904 | Loss: 10136.42 | Abs. Loss: 33341830.93
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 195 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9641.219 | Loss: 9652.59 | Abs. Loss: 33351483.52
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 196 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9827.098 | Loss: 9839.49 | Abs. Loss: 33361323.01
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 197 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10336.540 | Loss: 10347.13 | Abs. Loss: 33371670.14
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 198 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9949.334 | Loss: 9960.51 | Abs. Loss: 33381630.65
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 199 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9960.943 | Loss: 9972.51 | Abs. Loss: 33391603.16
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 200 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9826.124 | Loss: 9836.90 | Abs. Loss: 33401440.06
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 201 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10502.039 | Loss: 10514.41 | Abs. Loss: 33411954.47
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 202 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10611.207 | Loss: 10622.37 | Abs. Loss: 33422576.84
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 203 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10568.443 | Loss: 10578.73 | Abs. Loss: 33433155.57
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 204 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9850.070 | Loss: 9861.86 | Abs. Loss: 33443017.43
08/08/24 17:04:49 (1m 01s) | [7/8] Batch 205 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10231.615 | Loss: 10242.83 | Abs. Loss: 33453260.25
