10/04/24 12:55:59 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 12:55:59 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__12-55-59/tensorboard".
10/04/24 12:55:59 Starting Tensorboard thread...
10/04/24 12:56:02 Tensorboard is ready at http://localhost:6006/.
10/04/24 12:56:02 Continuing to training script...
10/04/24 12:56:05 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 12:56:05 Train Loader Image Data Size: (28, 28)
10/04/24 12:56:06 (0:00:00.95) | [1/10000] Batch 0 (0.919s) | LR: 1e-08 | KLW: 0, KLD (loss): 2519.546, Rec. Loss: 14252.80957031 | Total Loss: 14252.80957031
10/04/24 12:59:29 (0:03:23.78) | [3/10000] Batch 517 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4613.564, Rec. Loss: 13062.85058594 | Total Loss: 13062.85058594
10/04/24 12:59:29 (0:03:23.82) | [3/10000] Batch 518 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4738.828, Rec. Loss: 13301.64941406 | Total Loss: 13301.64941406
10/04/24 12:59:29 (0:03:23.85) | [3/10000] Batch 519 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4716.049, Rec. Loss: 13044.91113281 | Total Loss: 13044.91113281
10/04/24 12:59:29 (0:03:23.89) | [3/10000] Batch 520 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4388.558, Rec. Loss: 12292.21386719 | Total Loss: 12292.21386719
10/04/24 12:59:29 (0:03:23.92) | [3/10000] Batch 521 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4531.391, Rec. Loss: 12569.90234375 | Total Loss: 12569.90234375
10/04/24 12:59:29 (0:03:23.96) | [3/10000] Batch 522 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5058.935, Rec. Loss: 14179.18652344 | Total Loss: 14179.18652344
10/04/24 12:59:29 (0:03:24.00) | [3/10000] Batch 523 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4747.379, Rec. Loss: 13258.32812500 | Total Loss: 13258.32812500
10/04/24 12:59:29 (0:03:24.03) | [3/10000] Batch 524 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4838.455, Rec. Loss: 13539.54980469 | Total Loss: 13539.54980469
10/04/24 12:59:29 (0:03:24.07) | [3/10000] Batch 525 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4729.211, Rec. Loss: 13148.05957031 | Total Loss: 13148.05957031
10/04/24 12:59:29 (0:03:24.10) | [3/10000] Batch 526 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4897.819, Rec. Loss: 13581.44433594 | Total Loss: 13581.44433594
10/04/24 12:59:29 (0:03:24.14) | [3/10000] Batch 527 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4572.375, Rec. Loss: 12686.31640625 | Total Loss: 12686.31640625
10/04/24 12:59:29 (0:03:24.17) | [3/10000] Batch 528 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4568.457, Rec. Loss: 12685.07226562 | Total Loss: 12685.07226562
10/04/24 12:59:30 (0:03:24.21) | [3/10000] Batch 529 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4875.688, Rec. Loss: 13527.30273438 | Total Loss: 13527.30273438
10/04/24 12:59:30 (0:03:24.24) | [3/10000] Batch 530 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4640.799, Rec. Loss: 12926.16796875 | Total Loss: 12926.16796875
10/04/24 12:59:30 (0:03:24.28) | [3/10000] Batch 531 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4542.438, Rec. Loss: 12576.76562500 | Total Loss: 12576.76562500
10/04/24 12:59:30 (0:03:24.31) | [3/10000] Batch 532 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4845.258, Rec. Loss: 13428.35058594 | Total Loss: 13428.35058594
10/04/24 12:59:30 (0:03:24.35) | [3/10000] Batch 533 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4778.669, Rec. Loss: 13324.52441406 | Total Loss: 13324.52441406
10/04/24 12:59:30 (0:03:24.38) | [3/10000] Batch 534 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4631.406, Rec. Loss: 12876.07226562 | Total Loss: 12876.07226562
10/04/24 12:59:30 (0:03:24.42) | [3/10000] Batch 535 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5081.950, Rec. Loss: 14138.46875000 | Total Loss: 14138.46875000
10/04/24 12:59:30 (0:03:24.45) | [3/10000] Batch 536 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4736.092, Rec. Loss: 13091.60351562 | Total Loss: 13091.60351562
10/04/24 12:59:30 (0:03:24.49) | [3/10000] Batch 537 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4585.590, Rec. Loss: 12778.46386719 | Total Loss: 12778.46386719
10/04/24 12:59:30 (0:03:24.53) | [3/10000] Batch 538 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4537.783, Rec. Loss: 12643.51367188 | Total Loss: 12643.51367188
10/04/24 12:59:30 (0:03:24.57) | [3/10000] Batch 539 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4785.966, Rec. Loss: 13198.46972656 | Total Loss: 13198.46972656
10/04/24 12:59:30 (0:03:24.61) | [3/10000] Batch 540 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4563.144, Rec. Loss: 12677.07226562 | Total Loss: 12677.07226562
10/04/24 12:59:30 (0:03:24.64) | [3/10000] Batch 541 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4866.068, Rec. Loss: 13375.30468750 | Total Loss: 13375.30468750
10/04/24 12:59:30 (0:03:24.68) | [3/10000] Batch 542 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5095.804, Rec. Loss: 14171.37792969 | Total Loss: 14171.37792969
10/04/24 12:59:30 (0:03:24.72) | [3/10000] Batch 543 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5169.438, Rec. Loss: 14298.56640625 | Total Loss: 14298.56640625
10/04/24 12:59:30 (0:03:24.75) | [3/10000] Batch 544 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4877.107, Rec. Loss: 13456.91992188 | Total Loss: 13456.91992188
10/04/24 12:59:30 (0:03:24.79) | [3/10000] Batch 545 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4647.928, Rec. Loss: 12871.36523438 | Total Loss: 12871.36523438
10/04/24 12:59:30 (0:03:24.82) | [3/10000] Batch 546 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4905.033, Rec. Loss: 13696.19628906 | Total Loss: 13696.19628906
10/04/24 12:59:30 (0:03:24.86) | [3/10000] Batch 547 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4607.420, Rec. Loss: 12832.33984375 | Total Loss: 12832.33984375
10/04/24 12:59:30 (0:03:24.89) | [3/10000] Batch 548 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4805.737, Rec. Loss: 13336.82226562 | Total Loss: 13336.82226562
10/04/24 12:59:30 (0:03:24.93) | [3/10000] Batch 549 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4913.932, Rec. Loss: 13635.23242188 | Total Loss: 13635.23242188
10/04/24 12:59:30 (0:03:24.97) | [3/10000] Batch 550 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4559.174, Rec. Loss: 12637.49804688 | Total Loss: 12637.49804688
10/04/24 12:59:30 (0:03:25.00) | [3/10000] Batch 551 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5173.659, Rec. Loss: 14288.66308594 | Total Loss: 14288.66308594
10/04/24 12:59:30 (0:03:25.04) | [3/10000] Batch 552 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5191.700, Rec. Loss: 14330.38085938 | Total Loss: 14330.38085938
10/04/24 12:59:30 (0:03:25.07) | [3/10000] Batch 553 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4752.163, Rec. Loss: 13030.81738281 | Total Loss: 13030.81738281
10/04/24 12:59:30 (0:03:25.11) | [3/10000] Batch 554 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5227.149, Rec. Loss: 14375.67675781 | Total Loss: 14375.67675781
10/04/24 12:59:30 (0:03:25.14) | [3/10000] Batch 555 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4825.710, Rec. Loss: 13288.16210938 | Total Loss: 13288.16210938
10/04/24 12:59:30 (0:03:25.18) | [3/10000] Batch 556 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4607.744, Rec. Loss: 12809.35351562 | Total Loss: 12809.35351562
10/04/24 12:59:31 (0:03:25.21) | [3/10000] Batch 557 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4635.832, Rec. Loss: 12791.70312500 | Total Loss: 12791.70312500
10/04/24 12:59:31 (0:03:25.25) | [3/10000] Batch 558 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4944.490, Rec. Loss: 13685.14648438 | Total Loss: 13685.14648438
10/04/24 12:59:31 (0:03:25.29) | [3/10000] Batch 559 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4868.736, Rec. Loss: 13548.83593750 | Total Loss: 13548.83593750
10/04/24 12:59:31 (0:03:25.32) | [3/10000] Batch 560 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4754.469, Rec. Loss: 12996.00878906 | Total Loss: 12996.00878906
10/04/24 12:59:31 (0:03:25.36) | [3/10000] Batch 561 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4921.725, Rec. Loss: 13545.72656250 | Total Loss: 13545.72656250
10/04/24 12:59:31 (0:03:25.40) | [3/10000] Batch 562 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4960.216, Rec. Loss: 13705.10058594 | Total Loss: 13705.10058594
10/04/24 12:59:31 (0:03:25.43) | [3/10000] Batch 563 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4485.436, Rec. Loss: 12330.53417969 | Total Loss: 12330.53417969
10/04/24 12:59:31 (0:03:25.47) | [3/10000] Batch 564 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4844.527, Rec. Loss: 13323.68847656 | Total Loss: 13323.68847656
10/04/24 12:59:31 (0:03:25.51) | [3/10000] Batch 565 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4443.354, Rec. Loss: 12203.69433594 | Total Loss: 12203.69433594
10/04/24 12:59:31 (0:03:25.54) | [3/10000] Batch 566 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5099.113, Rec. Loss: 13913.82519531 | Total Loss: 13913.82519531
10/04/24 12:59:31 (0:03:25.58) | [3/10000] Batch 567 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4460.323, Rec. Loss: 12470.91796875 | Total Loss: 12470.91796875
10/04/24 12:59:31 (0:03:25.61) | [3/10000] Batch 568 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5158.763, Rec. Loss: 14188.00000000 | Total Loss: 14188.00000000
10/04/24 12:59:31 (0:03:25.65) | [3/10000] Batch 569 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4680.146, Rec. Loss: 12951.25488281 | Total Loss: 12951.25488281
10/04/24 12:59:31 (0:03:25.68) | [3/10000] Batch 570 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5055.275, Rec. Loss: 13851.21679688 | Total Loss: 13851.21679688
10/04/24 12:59:31 (0:03:25.72) | [3/10000] Batch 571 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4770.250, Rec. Loss: 13377.63476562 | Total Loss: 13377.63476562
10/04/24 12:59:31 (0:03:25.76) | [3/10000] Batch 572 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4886.094, Rec. Loss: 13362.72363281 | Total Loss: 13362.72363281
10/04/24 12:59:31 (0:03:25.79) | [3/10000] Batch 573 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4688.874, Rec. Loss: 12963.67187500 | Total Loss: 12963.67187500
10/04/24 12:59:31 (0:03:25.83) | [3/10000] Batch 574 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4887.403, Rec. Loss: 13392.27832031 | Total Loss: 13392.27832031
10/04/24 12:59:31 (0:03:25.86) | [3/10000] Batch 575 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4971.986, Rec. Loss: 13563.02246094 | Total Loss: 13563.02246094
10/04/24 12:59:31 (0:03:25.90) | [3/10000] Batch 576 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4567.200, Rec. Loss: 12541.91113281 | Total Loss: 12541.91113281
10/04/24 12:59:31 (0:03:25.93) | [3/10000] Batch 577 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4557.142, Rec. Loss: 12485.01367188 | Total Loss: 12485.01367188
10/04/24 12:59:31 (0:03:25.97) | [3/10000] Batch 578 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4992.551, Rec. Loss: 13679.23339844 | Total Loss: 13679.23339844
10/04/24 12:59:31 (0:03:26.00) | [3/10000] Batch 579 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5207.532, Rec. Loss: 14282.02441406 | Total Loss: 14282.02441406
10/04/24 12:59:31 (0:03:26.04) | [3/10000] Batch 580 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5009.315, Rec. Loss: 13790.91308594 | Total Loss: 13790.91308594
10/04/24 12:59:31 (0:03:26.07) | [3/10000] Batch 581 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4843.001, Rec. Loss: 13284.81640625 | Total Loss: 13284.81640625
10/04/24 12:59:31 (0:03:26.11) | [3/10000] Batch 582 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4955.625, Rec. Loss: 13577.83984375 | Total Loss: 13577.83984375
10/04/24 12:59:31 (0:03:26.14) | [3/10000] Batch 583 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5151.098, Rec. Loss: 14058.02441406 | Total Loss: 14058.02441406
10/04/24 12:59:31 (0:03:26.18) | [3/10000] Batch 584 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4825.652, Rec. Loss: 13253.77929688 | Total Loss: 13253.77929688
10/04/24 12:59:32 (0:03:26.22) | [3/10000] Batch 585 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5231.230, Rec. Loss: 14318.94531250 | Total Loss: 14318.94531250
10/04/24 12:59:32 (0:03:26.25) | [3/10000] Batch 586 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5173.061, Rec. Loss: 14251.78808594 | Total Loss: 14251.78808594
10/04/24 12:59:32 (0:03:26.29) | [3/10000] Batch 587 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5080.863, Rec. Loss: 13984.93750000 | Total Loss: 13984.93750000
10/04/24 12:59:32 (0:03:26.32) | [3/10000] Batch 588 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5237.350, Rec. Loss: 14355.37988281 | Total Loss: 14355.37988281
10/04/24 12:59:32 (0:03:26.36) | [3/10000] Batch 589 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4938.505, Rec. Loss: 13386.88964844 | Total Loss: 13386.88964844
10/04/24 12:59:32 (0:03:26.39) | [3/10000] Batch 590 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5079.961, Rec. Loss: 13848.16699219 | Total Loss: 13848.16699219
10/04/24 12:59:32 (0:03:26.43) | [3/10000] Batch 591 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5158.196, Rec. Loss: 14103.39453125 | Total Loss: 14103.39453125
10/04/24 12:59:32 (0:03:26.46) | [3/10000] Batch 592 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4950.150, Rec. Loss: 13517.66406250 | Total Loss: 13517.66406250
10/04/24 12:59:32 (0:03:26.50) | [3/10000] Batch 593 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4737.356, Rec. Loss: 13021.49902344 | Total Loss: 13021.49902344
10/04/24 12:59:32 (0:03:26.53) | [3/10000] Batch 594 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4891.837, Rec. Loss: 13378.18652344 | Total Loss: 13378.18652344
10/04/24 12:59:32 (0:03:26.57) | [3/10000] Batch 595 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5194.497, Rec. Loss: 14179.81054688 | Total Loss: 14179.81054688
10/04/24 12:59:32 (0:03:26.60) | [3/10000] Batch 596 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4920.937, Rec. Loss: 13313.14648438 | Total Loss: 13313.14648438
10/04/24 12:59:32 (0:03:26.64) | [3/10000] Batch 597 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4533.266, Rec. Loss: 12446.89453125 | Total Loss: 12446.89453125
10/04/24 12:59:32 (0:03:26.68) | [3/10000] Batch 598 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5081.697, Rec. Loss: 13981.85644531 | Total Loss: 13981.85644531
10/04/24 12:59:32 (0:03:26.71) | [3/10000] Batch 599 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4980.824, Rec. Loss: 13683.83789062 | Total Loss: 13683.83789062
10/04/24 12:59:32 (0:03:26.75) | [3/10000] Batch 600 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4834.034, Rec. Loss: 13323.80078125 | Total Loss: 13323.80078125
10/04/24 12:59:32 (0:03:26.78) | [3/10000] Batch 601 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5133.796, Rec. Loss: 14018.31640625 | Total Loss: 14018.31640625
10/04/24 12:59:32 (0:03:26.82) | [3/10000] Batch 602 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4954.548, Rec. Loss: 13555.97851562 | Total Loss: 13555.97851562
10/04/24 12:59:32 (0:03:26.85) | [3/10000] Batch 603 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4721.578, Rec. Loss: 12867.70703125 | Total Loss: 12867.70703125
10/04/24 12:59:32 (0:03:26.89) | [3/10000] Batch 604 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4716.952, Rec. Loss: 12922.10449219 | Total Loss: 12922.10449219
10/04/24 12:59:32 (0:03:26.92) | [3/10000] Batch 605 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4453.161, Rec. Loss: 12229.16113281 | Total Loss: 12229.16113281
10/04/24 12:59:32 (0:03:26.96) | [3/10000] Batch 606 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5111.090, Rec. Loss: 13906.96191406 | Total Loss: 13906.96191406
10/04/24 12:59:32 (0:03:26.99) | [3/10000] Batch 607 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5015.974, Rec. Loss: 13792.71875000 | Total Loss: 13792.71875000
10/04/24 12:59:32 (0:03:27.03) | [3/10000] Batch 608 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4950.900, Rec. Loss: 13471.82031250 | Total Loss: 13471.82031250
10/04/24 12:59:32 (0:03:27.06) | [3/10000] Batch 609 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4209.271, Rec. Loss: 11609.33496094 | Total Loss: 11609.33496094
10/04/24 12:59:32 (0:03:27.10) | [3/10000] Batch 610 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4653.591, Rec. Loss: 12632.85644531 | Total Loss: 12632.85644531
10/04/24 12:59:32 (0:03:27.14) | [3/10000] Batch 611 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5261.439, Rec. Loss: 14165.06152344 | Total Loss: 14165.06152344
10/04/24 12:59:32 (0:03:27.17) | [3/10000] Batch 612 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4687.829, Rec. Loss: 12733.22265625 | Total Loss: 12733.22265625
10/04/24 12:59:33 (0:03:27.21) | [3/10000] Batch 613 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4527.285, Rec. Loss: 12387.62500000 | Total Loss: 12387.62500000
10/04/24 12:59:33 (0:03:27.25) | [3/10000] Batch 614 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 4825.811, Rec. Loss: 13250.79492188 | Total Loss: 13250.79492188
10/04/24 12:59:33 (0:03:27.29) | [3/10000] Batch 615 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4925.660, Rec. Loss: 13420.65332031 | Total Loss: 13420.65332031
10/04/24 12:59:33 (0:03:27.32) | [3/10000] Batch 616 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5302.894, Rec. Loss: 14452.27148438 | Total Loss: 14452.27148438
10/04/24 12:59:33 (0:03:27.36) | [3/10000] Batch 617 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5253.169, Rec. Loss: 14323.84179688 | Total Loss: 14323.84179688
10/04/24 12:59:33 (0:03:27.39) | [3/10000] Batch 618 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4621.854, Rec. Loss: 12626.26269531 | Total Loss: 12626.26269531
10/04/24 12:59:33 (0:03:27.43) | [3/10000] Batch 619 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4727.599, Rec. Loss: 12777.79882812 | Total Loss: 12777.79882812
10/04/24 12:59:33 (0:03:27.46) | [3/10000] Batch 620 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5029.454, Rec. Loss: 13773.76953125 | Total Loss: 13773.76953125
10/04/24 12:59:33 (0:03:27.50) | [3/10000] Batch 621 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4646.845, Rec. Loss: 12664.00878906 | Total Loss: 12664.00878906
10/04/24 12:59:33 (0:03:27.53) | [3/10000] Batch 622 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4930.001, Rec. Loss: 13497.77832031 | Total Loss: 13497.77832031
10/04/24 12:59:33 (0:03:27.57) | [3/10000] Batch 623 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4592.472, Rec. Loss: 12401.43652344 | Total Loss: 12401.43652344
10/04/24 12:59:33 (0:03:27.60) | [3/10000] Batch 624 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5148.899, Rec. Loss: 13849.33593750 | Total Loss: 13849.33593750
10/04/24 12:59:33 (0:03:27.64) | [3/10000] Batch 625 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5402.521, Rec. Loss: 14676.82812500 | Total Loss: 14676.82812500
10/04/24 12:59:33 (0:03:27.68) | [3/10000] Batch 626 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4936.881, Rec. Loss: 13308.99316406 | Total Loss: 13308.99316406
10/04/24 12:59:33 (0:03:27.72) | [3/10000] Batch 627 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4862.612, Rec. Loss: 13184.43554688 | Total Loss: 13184.43554688
10/04/24 12:59:33 (0:03:27.75) | [3/10000] Batch 628 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5382.545, Rec. Loss: 14518.55957031 | Total Loss: 14518.55957031
10/04/24 12:59:33 (0:03:27.79) | [3/10000] Batch 629 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4973.885, Rec. Loss: 13581.16210938 | Total Loss: 13581.16210938
10/04/24 12:59:33 (0:03:27.83) | [3/10000] Batch 630 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4920.285, Rec. Loss: 13240.37207031 | Total Loss: 13240.37207031
10/04/24 12:59:33 (0:03:27.86) | [3/10000] Batch 631 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5097.121, Rec. Loss: 13738.57421875 | Total Loss: 13738.57421875
10/04/24 12:59:33 (0:03:27.90) | [3/10000] Batch 632 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4657.358, Rec. Loss: 12617.69140625 | Total Loss: 12617.69140625
10/04/24 12:59:33 (0:03:27.93) | [3/10000] Batch 633 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5023.375, Rec. Loss: 13561.89746094 | Total Loss: 13561.89746094
10/04/24 12:59:33 (0:03:27.97) | [3/10000] Batch 634 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4782.949, Rec. Loss: 12937.41210938 | Total Loss: 12937.41210938
10/04/24 12:59:33 (0:03:28.00) | [3/10000] Batch 635 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4821.036, Rec. Loss: 13088.15136719 | Total Loss: 13088.15136719
10/04/24 12:59:33 (0:03:28.04) | [3/10000] Batch 636 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5024.204, Rec. Loss: 13601.15625000 | Total Loss: 13601.15625000
10/04/24 12:59:33 (0:03:28.07) | [3/10000] Batch 637 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4725.779, Rec. Loss: 12721.53613281 | Total Loss: 12721.53613281
10/04/24 12:59:33 (0:03:28.11) | [3/10000] Batch 638 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5282.055, Rec. Loss: 14205.55468750 | Total Loss: 14205.55468750
10/04/24 12:59:33 (0:03:28.14) | [3/10000] Batch 639 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4581.060, Rec. Loss: 12464.82128906 | Total Loss: 12464.82128906
10/04/24 12:59:33 (0:03:28.18) | [3/10000] Batch 640 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4614.726, Rec. Loss: 12540.18847656 | Total Loss: 12540.18847656
10/04/24 12:59:34 (0:03:28.22) | [3/10000] Batch 641 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5123.899, Rec. Loss: 13781.96875000 | Total Loss: 13781.96875000
10/04/24 12:59:34 (0:03:28.25) | [3/10000] Batch 642 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 5195.049, Rec. Loss: 13914.33593750 | Total Loss: 13914.33593750
10/04/24 12:59:34 (0:03:28.29) | [3/10000] Batch 643 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 4946.984, Rec. Loss: 13358.73632812 | Total Loss: 13358.73632812
10/04/24 12:59:34 (0:03:28.32) | [3/10000] Batch 644 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 4859.462, Rec. Loss: 13143.51562500 | Total Loss: 13143.51562500
10/04/24 12:59:34 (0:03:28.36) | [3/10000] Batch 645 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4686.321, Rec. Loss: 12630.26269531 | Total Loss: 12630.26269531
10/04/24 12:59:34 (0:03:28.40) | [3/10000] Batch 646 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4834.562, Rec. Loss: 13044.19726562 | Total Loss: 13044.19726562
10/04/24 12:59:34 (0:03:28.43) | [3/10000] Batch 647 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 5212.433, Rec. Loss: 14030.43261719 | Total Loss: 14030.43261719
