07/24/24 12:01:36 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 12:01:37 (0m 00s) | [1/15] Batch 0 (0.686s) | LR: 0.001 | KLD: 3.086, KLW: 0, Rec. Loss: 0.701 | Loss: 0.70 | Abs. Loss: 0.70
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 468 (0.004s) | LR: 0.001 | KLD: 442.840, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 855.79
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 469 (0.006s) | LR: 0.001 | KLD: 454.116, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 855.92
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 470 (0.006s) | LR: 0.001 | KLD: 449.816, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 856.05
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 471 (0.005s) | LR: 0.001 | KLD: 441.744, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 856.18
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 472 (0.004s) | LR: 0.001 | KLD: 496.990, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 856.30
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 473 (0.006s) | LR: 0.001 | KLD: 480.724, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 856.43
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 474 (0.006s) | LR: 0.001 | KLD: 464.642, KLW: 0, Rec. Loss: 0.121 | Loss: 0.12 | Abs. Loss: 856.55
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 475 (0.004s) | LR: 0.001 | KLD: 446.956, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 856.68
07/24/24 12:03:37 (2m 00s) | [13/15] Batch 476 (0.006s) | LR: 0.001 | KLD: 464.829, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 856.81
07/24/24 12:03:37 (2m 01s) | [13/15] Batch 477 (0.007s) | LR: 0.001 | KLD: 485.390, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 856.94
07/24/24 12:03:37 (2m 01s) | [13/15] Batch 478 (0.005s) | LR: 0.001 | KLD: 453.535, KLW: 0, Rec. Loss: 0.121 | Loss: 0.12 | Abs. Loss: 857.06
07/24/24 12:03:37 (2m 01s) | [13/15] Batch 479 (0.006s) | LR: 0.001 | KLD: 424.504, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 857.19
07/24/24 12:03:39 (2m 02s) | VALIDATION (Epoch 13/15) | LR: 0.001 | KLD: 434.296, KLW: 0, Rec. Loss: 0.122 | Loss: 0.13 |  Abs. Loss: 857.19 -----------
07/24/24 12:03:39 Checkpoint saved for epoch 13.
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 0 (0.005s) | LR: 0.001 | KLD: 453.064, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 857.32
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 1 (0.006s) | LR: 0.001 | KLD: 460.909, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 857.45
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 2 (0.005s) | LR: 0.001 | KLD: 451.149, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 857.58
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 3 (0.006s) | LR: 0.001 | KLD: 445.941, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 857.70
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 4 (0.005s) | LR: 0.001 | KLD: 408.847, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 857.84
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 5 (0.004s) | LR: 0.001 | KLD: 447.748, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 857.96
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 6 (0.006s) | LR: 0.001 | KLD: 415.150, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 858.09
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 7 (0.006s) | LR: 0.001 | KLD: 442.327, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 858.22
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 8 (0.005s) | LR: 0.001 | KLD: 466.795, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 858.35
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 9 (0.006s) | LR: 0.001 | KLD: 442.149, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 858.48
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 10 (0.005s) | LR: 0.001 | KLD: 461.701, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 858.60
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 11 (0.005s) | LR: 0.001 | KLD: 493.988, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 858.73
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 12 (0.006s) | LR: 0.001 | KLD: 464.676, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 858.86
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 13 (0.004s) | LR: 0.001 | KLD: 468.884, KLW: 0, Rec. Loss: 0.118 | Loss: 0.12 | Abs. Loss: 858.97
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 14 (0.006s) | LR: 0.001 | KLD: 456.824, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 859.10
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 15 (0.006s) | LR: 0.001 | KLD: 474.433, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 859.23
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 16 (0.005s) | LR: 0.001 | KLD: 484.351, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 859.36
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 17 (0.006s) | LR: 0.001 | KLD: 441.082, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 859.49
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 18 (0.006s) | LR: 0.001 | KLD: 430.649, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 859.62
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 19 (0.005s) | LR: 0.001 | KLD: 454.048, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 859.75
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 20 (0.005s) | LR: 0.001 | KLD: 440.313, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 859.87
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 21 (0.006s) | LR: 0.001 | KLD: 423.452, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 860.00
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 22 (0.005s) | LR: 0.001 | KLD: 445.960, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 860.12
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 23 (0.006s) | LR: 0.001 | KLD: 491.724, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 860.25
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 424.663, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 860.37
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 25 (0.004s) | LR: 0.001 | KLD: 429.377, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 860.50
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 26 (0.006s) | LR: 0.001 | KLD: 451.177, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 860.63
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 458.678, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 860.76
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 28 (0.005s) | LR: 0.001 | KLD: 468.038, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 860.89
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 29 (0.005s) | LR: 0.001 | KLD: 450.840, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 861.01
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 30 (0.006s) | LR: 0.001 | KLD: 418.686, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 861.14
07/24/24 12:03:39 (2m 02s) | [14/15] Batch 31 (0.004s) | LR: 0.001 | KLD: 487.680, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 861.27
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 32 (0.005s) | LR: 0.001 | KLD: 474.924, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 861.40
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 33 (0.005s) | LR: 0.001 | KLD: 436.989, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 861.53
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 34 (0.006s) | LR: 0.001 | KLD: 449.694, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 861.65
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 35 (0.006s) | LR: 0.001 | KLD: 453.579, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 861.78
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 36 (0.004s) | LR: 0.001 | KLD: 430.671, KLW: 0, Rec. Loss: 0.120 | Loss: 0.12 | Abs. Loss: 861.90
07/24/24 12:03:39 (2m 03s) | [14/15] Batch 37 (0.006s) | LR: 0.001 | KLD: 457.090, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 862.04
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 38 (0.006s) | LR: 0.001 | KLD: 457.822, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 862.16
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 39 (0.006s) | LR: 0.001 | KLD: 456.746, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 862.30
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 40 (0.004s) | LR: 0.001 | KLD: 467.372, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 862.42
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 41 (0.006s) | LR: 0.001 | KLD: 473.407, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 862.55
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 42 (0.006s) | LR: 0.001 | KLD: 455.786, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 862.67
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 43 (0.004s) | LR: 0.001 | KLD: 456.269, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 862.81
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 44 (0.006s) | LR: 0.001 | KLD: 476.871, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 862.94
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 45 (0.006s) | LR: 0.001 | KLD: 478.893, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 863.06
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 46 (0.005s) | LR: 0.001 | KLD: 478.693, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 863.19
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 47 (0.006s) | LR: 0.001 | KLD: 501.745, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 863.32
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 48 (0.006s) | LR: 0.001 | KLD: 448.927, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 863.45
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 49 (0.004s) | LR: 0.001 | KLD: 487.216, KLW: 0, Rec. Loss: 0.135 | Loss: 0.13 | Abs. Loss: 863.58
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 50 (0.006s) | LR: 0.001 | KLD: 468.075, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 863.71
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 51 (0.006s) | LR: 0.001 | KLD: 454.829, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 863.84
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 52 (0.006s) | LR: 0.001 | KLD: 443.735, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 863.96
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 474.460, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 864.09
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 54 (0.006s) | LR: 0.001 | KLD: 440.176, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 864.22
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 55 (0.004s) | LR: 0.001 | KLD: 451.895, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 864.34
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 56 (0.006s) | LR: 0.001 | KLD: 414.961, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 864.47
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 57 (0.005s) | LR: 0.001 | KLD: 432.335, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 864.59
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 58 (0.006s) | LR: 0.001 | KLD: 480.893, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 864.72
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 59 (0.006s) | LR: 0.001 | KLD: 437.057, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 864.85
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 60 (0.005s) | LR: 0.001 | KLD: 475.935, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 864.97
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 61 (0.006s) | LR: 0.001 | KLD: 477.653, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 865.10
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 62 (0.006s) | LR: 0.001 | KLD: 482.814, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 865.23
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 63 (0.004s) | LR: 0.001 | KLD: 442.117, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 865.36
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 64 (0.006s) | LR: 0.001 | KLD: 465.416, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 865.48
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 65 (0.006s) | LR: 0.001 | KLD: 455.886, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 865.61
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 66 (0.004s) | LR: 0.001 | KLD: 475.599, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 865.74
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 67 (0.005s) | LR: 0.001 | KLD: 459.840, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 865.86
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 68 (0.004s) | LR: 0.001 | KLD: 466.982, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 866.00
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 69 (0.006s) | LR: 0.001 | KLD: 459.932, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 866.13
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 70 (0.006s) | LR: 0.001 | KLD: 457.566, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 866.26
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 71 (0.005s) | LR: 0.001 | KLD: 460.439, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 866.39
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 72 (0.005s) | LR: 0.001 | KLD: 452.982, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 866.51
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 73 (0.006s) | LR: 0.001 | KLD: 508.171, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 866.64
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 74 (0.006s) | LR: 0.001 | KLD: 471.437, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 866.77
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 75 (0.004s) | LR: 0.001 | KLD: 409.822, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 866.91
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 448.709, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 867.03
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 77 (0.006s) | LR: 0.001 | KLD: 461.671, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 867.17
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 78 (0.005s) | LR: 0.001 | KLD: 452.493, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 867.29
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 79 (0.006s) | LR: 0.001 | KLD: 460.982, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 867.42
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 80 (0.004s) | LR: 0.001 | KLD: 441.414, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 867.55
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 81 (0.006s) | LR: 0.001 | KLD: 457.348, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 867.67
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 82 (0.006s) | LR: 0.001 | KLD: 470.456, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 867.81
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 83 (0.006s) | LR: 0.001 | KLD: 460.213, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 867.94
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 84 (0.004s) | LR: 0.001 | KLD: 453.303, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 868.07
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 85 (0.006s) | LR: 0.001 | KLD: 432.064, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 868.19
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 86 (0.006s) | LR: 0.001 | KLD: 449.790, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 868.33
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 87 (0.004s) | LR: 0.001 | KLD: 459.085, KLW: 0, Rec. Loss: 0.117 | Loss: 0.12 | Abs. Loss: 868.44
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 88 (0.006s) | LR: 0.001 | KLD: 450.435, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 868.57
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 89 (0.006s) | LR: 0.001 | KLD: 480.912, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 868.70
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 90 (0.005s) | LR: 0.001 | KLD: 500.579, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 868.82
07/24/24 12:03:40 (2m 03s) | [14/15] Batch 91 (0.006s) | LR: 0.001 | KLD: 493.320, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 868.95
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 92 (0.006s) | LR: 0.001 | KLD: 450.571, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 869.08
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 93 (0.004s) | LR: 0.001 | KLD: 459.177, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 869.21
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 94 (0.006s) | LR: 0.001 | KLD: 436.329, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 869.34
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 95 (0.006s) | LR: 0.001 | KLD: 465.022, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 869.46
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 96 (0.004s) | LR: 0.001 | KLD: 470.160, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 869.59
07/24/24 12:03:40 (2m 04s) | [14/15] Batch 97 (0.006s) | LR: 0.001 | KLD: 461.635, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 869.72
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 98 (0.006s) | LR: 0.001 | KLD: 456.036, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 869.85
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 99 (0.005s) | LR: 0.001 | KLD: 463.339, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 869.98
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 472.944, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 870.11
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 478.981, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 870.23
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 102 (0.004s) | LR: 0.001 | KLD: 474.366, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 870.36
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 103 (0.004s) | LR: 0.001 | KLD: 461.296, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 870.48
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 104 (0.005s) | LR: 0.001 | KLD: 441.814, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 870.61
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 105 (0.005s) | LR: 0.001 | KLD: 456.031, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 870.74
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 106 (0.005s) | LR: 0.001 | KLD: 472.508, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 870.87
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 107 (0.004s) | LR: 0.001 | KLD: 451.811, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 871.00
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 108 (0.004s) | LR: 0.001 | KLD: 437.815, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 871.13
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 109 (0.005s) | LR: 0.001 | KLD: 444.576, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 871.26
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 110 (0.004s) | LR: 0.001 | KLD: 454.525, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 871.38
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 111 (0.004s) | LR: 0.001 | KLD: 427.758, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 871.51
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 112 (0.004s) | LR: 0.001 | KLD: 504.805, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 871.65
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 113 (0.005s) | LR: 0.001 | KLD: 466.341, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 871.78
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 114 (0.004s) | LR: 0.001 | KLD: 441.455, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 871.91
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 115 (0.006s) | LR: 0.001 | KLD: 469.976, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 872.04
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 116 (0.006s) | LR: 0.001 | KLD: 447.653, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 872.17
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 117 (0.006s) | LR: 0.001 | KLD: 490.274, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 872.30
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 118 (0.004s) | LR: 0.001 | KLD: 440.051, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 872.43
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 119 (0.006s) | LR: 0.001 | KLD: 445.649, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 872.56
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 120 (0.006s) | LR: 0.001 | KLD: 486.720, KLW: 0, Rec. Loss: 0.140 | Loss: 0.14 | Abs. Loss: 872.70
07/24/24 12:03:41 (2m 04s) | [14/15] Batch 121 (0.004s) | LR: 0.001 | KLD: 460.685, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 872.83
