07/17/24 12:42:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:42:31 (0.76s) | Epoch: 1 | Batch: 0 (0.747s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55286.53
07/17/24 12:45:07 (156.49s) | Epoch: 17 | Batch: 166 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9588.45
07/17/24 12:45:07 (156.51s) | Epoch: 17 | Batch: 167 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10145.01
07/17/24 12:45:07 (156.52s) | Epoch: 17 | Batch: 168 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9824.21
07/17/24 12:45:07 (156.54s) | Epoch: 17 | Batch: 169 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9531.87
07/17/24 12:45:07 (156.56s) | Epoch: 17 | Batch: 170 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10306.39
07/17/24 12:45:07 (156.57s) | Epoch: 17 | Batch: 171 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10470.55
07/17/24 12:45:07 (156.59s) | Epoch: 17 | Batch: 172 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9679.73
07/17/24 12:45:07 (156.61s) | Epoch: 17 | Batch: 173 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10326.60
07/17/24 12:45:07 (156.62s) | Epoch: 17 | Batch: 174 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.45
07/17/24 12:45:07 (156.64s) | Epoch: 17 | Batch: 175 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9540.34
07/17/24 12:45:07 (156.66s) | Epoch: 17 | Batch: 176 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9989.33
07/17/24 12:45:07 (156.67s) | Epoch: 17 | Batch: 177 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9410.96
07/17/24 12:45:07 (156.69s) | Epoch: 17 | Batch: 178 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10387.31
07/17/24 12:45:07 (156.71s) | Epoch: 17 | Batch: 179 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10479.86
07/17/24 12:45:07 (156.72s) | Epoch: 17 | Batch: 180 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10428.35
07/17/24 12:45:07 (156.74s) | Epoch: 17 | Batch: 181 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10288.42
07/17/24 12:45:07 (156.76s) | Epoch: 17 | Batch: 182 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10037.33
07/17/24 12:45:07 (156.77s) | Epoch: 17 | Batch: 183 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9876.73
07/17/24 12:45:07 (156.79s) | Epoch: 17 | Batch: 184 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10230.53
07/17/24 12:45:07 (156.81s) | Epoch: 17 | Batch: 185 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10679.66
07/17/24 12:45:07 (156.82s) | Epoch: 17 | Batch: 186 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10194.40
07/17/24 12:45:07 (156.84s) | Epoch: 17 | Batch: 187 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9927.64
07/17/24 12:45:07 (156.86s) | Epoch: 17 | Batch: 188 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9845.99
07/17/24 12:45:07 (156.87s) | Epoch: 17 | Batch: 189 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10429.96
07/17/24 12:45:07 (156.89s) | Epoch: 17 | Batch: 190 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10012.87
07/17/24 12:45:07 (156.91s) | Epoch: 17 | Batch: 191 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10600.51
07/17/24 12:45:07 (156.92s) | Epoch: 17 | Batch: 192 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9702.33
07/17/24 12:45:07 (156.94s) | Epoch: 17 | Batch: 193 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10450.19
07/17/24 12:45:07 (156.96s) | Epoch: 17 | Batch: 194 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9803.91
07/17/24 12:45:07 (156.97s) | Epoch: 17 | Batch: 195 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10451.89
07/17/24 12:45:07 (156.99s) | Epoch: 17 | Batch: 196 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9712.40
07/17/24 12:45:07 (157.01s) | Epoch: 17 | Batch: 197 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10523.70
07/17/24 12:45:07 (157.02s) | Epoch: 17 | Batch: 198 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10250.76
07/17/24 12:45:07 (157.04s) | Epoch: 17 | Batch: 199 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10395.32
07/17/24 12:45:07 (157.06s) | Epoch: 17 | Batch: 200 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10468.95
07/17/24 12:45:07 (157.07s) | Epoch: 17 | Batch: 201 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10525.67
07/17/24 12:45:07 (157.09s) | Epoch: 17 | Batch: 202 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10290.68
07/17/24 12:45:07 (157.11s) | Epoch: 17 | Batch: 203 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10337.39
07/17/24 12:45:07 (157.12s) | Epoch: 17 | Batch: 204 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9865.31
07/17/24 12:45:07 (157.14s) | Epoch: 17 | Batch: 205 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10242.13
07/17/24 12:45:07 (157.16s) | Epoch: 17 | Batch: 206 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9996.81
07/17/24 12:45:07 (157.17s) | Epoch: 17 | Batch: 207 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10144.77
07/17/24 12:45:07 (157.19s) | Epoch: 17 | Batch: 208 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9824.75
07/17/24 12:45:07 (157.21s) | Epoch: 17 | Batch: 209 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10027.53
07/17/24 12:45:07 (157.22s) | Epoch: 17 | Batch: 210 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10722.85
07/17/24 12:45:07 (157.24s) | Epoch: 17 | Batch: 211 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9967.12
07/17/24 12:45:07 (157.26s) | Epoch: 17 | Batch: 212 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9613.70
07/17/24 12:45:08 (157.27s) | Epoch: 17 | Batch: 213 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10685.13
07/17/24 12:45:08 (157.29s) | Epoch: 17 | Batch: 214 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9609.12
07/17/24 12:45:08 (157.31s) | Epoch: 17 | Batch: 215 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10577.20
07/17/24 12:45:08 (157.32s) | Epoch: 17 | Batch: 216 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9900.50
07/17/24 12:45:08 (157.34s) | Epoch: 17 | Batch: 217 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9859.80
07/17/24 12:45:08 (157.36s) | Epoch: 17 | Batch: 218 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9935.74
07/17/24 12:45:08 (157.37s) | Epoch: 17 | Batch: 219 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9872.73
07/17/24 12:45:08 (157.39s) | Epoch: 17 | Batch: 220 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10219.82
07/17/24 12:45:08 (157.41s) | Epoch: 17 | Batch: 221 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9812.88
07/17/24 12:45:08 (157.42s) | Epoch: 17 | Batch: 222 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10080.70
07/17/24 12:45:08 (157.44s) | Epoch: 17 | Batch: 223 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9915.14
07/17/24 12:45:08 (157.46s) | Epoch: 17 | Batch: 224 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10622.35
07/17/24 12:45:08 (157.47s) | Epoch: 17 | Batch: 225 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10726.79
07/17/24 12:45:08 (157.49s) | Epoch: 17 | Batch: 226 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9760.12
07/17/24 12:45:08 (157.51s) | Epoch: 17 | Batch: 227 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9597.63
07/17/24 12:45:08 (157.52s) | Epoch: 17 | Batch: 228 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9590.46
07/17/24 12:45:08 (157.54s) | Epoch: 17 | Batch: 229 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10291.76
07/17/24 12:45:08 (157.56s) | Epoch: 17 | Batch: 230 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10964.04
07/17/24 12:45:08 (157.57s) | Epoch: 17 | Batch: 231 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10197.92
07/17/24 12:45:08 (157.59s) | Epoch: 17 | Batch: 232 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10271.69
07/17/24 12:45:08 (157.61s) | Epoch: 17 | Batch: 233 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9847.75
07/17/24 12:45:08 (157.62s) | Epoch: 17 | Batch: 234 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10198.33
07/17/24 12:45:08 (157.64s) | Epoch: 17 | Batch: 235 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10424.35
07/17/24 12:45:08 (157.66s) | Epoch: 17 | Batch: 236 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9973.31
07/17/24 12:45:08 (157.67s) | Epoch: 17 | Batch: 237 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9686.13
07/17/24 12:45:08 (157.69s) | Epoch: 17 | Batch: 238 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10145.48
07/17/24 12:45:08 (157.71s) | Epoch: 17 | Batch: 239 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10311.02
07/17/24 12:45:08 (157.72s) | Epoch: 17 | Batch: 240 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9899.21
07/17/24 12:45:08 (157.74s) | Epoch: 17 | Batch: 241 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.43
07/17/24 12:45:08 (157.76s) | Epoch: 17 | Batch: 242 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9624.39
07/17/24 12:45:08 (157.77s) | Epoch: 17 | Batch: 243 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.12
07/17/24 12:45:08 (157.79s) | Epoch: 17 | Batch: 244 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9574.94
07/17/24 12:45:08 (157.81s) | Epoch: 17 | Batch: 245 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10019.73
07/17/24 12:45:08 (157.82s) | Epoch: 17 | Batch: 246 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9716.55
07/17/24 12:45:08 (157.84s) | Epoch: 17 | Batch: 247 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10351.35
07/17/24 12:45:08 (157.86s) | Epoch: 17 | Batch: 248 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9444.59
07/17/24 12:45:08 (157.87s) | Epoch: 17 | Batch: 249 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.95
07/17/24 12:45:08 (157.89s) | Epoch: 17 | Batch: 250 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10205.86
07/17/24 12:45:08 (157.91s) | Epoch: 17 | Batch: 251 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9467.66
07/17/24 12:45:08 (157.92s) | Epoch: 17 | Batch: 252 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10535.51
07/17/24 12:45:08 (157.94s) | Epoch: 17 | Batch: 253 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9444.16
07/17/24 12:45:08 (157.95s) | Epoch: 17 | Batch: 254 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9910.62
07/17/24 12:45:08 (157.97s) | Epoch: 17 | Batch: 255 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10439.86
07/17/24 12:45:08 (157.98s) | Epoch: 17 | Batch: 256 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10274.96
07/17/24 12:45:08 (158.00s) | Epoch: 17 | Batch: 257 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10146.23
07/17/24 12:45:08 (158.02s) | Epoch: 17 | Batch: 258 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10132.12
07/17/24 12:45:08 (158.03s) | Epoch: 17 | Batch: 259 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10019.75
07/17/24 12:45:08 (158.05s) | Epoch: 17 | Batch: 260 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10547.01
07/17/24 12:45:08 (158.06s) | Epoch: 17 | Batch: 261 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9877.64
07/17/24 12:45:08 (158.08s) | Epoch: 17 | Batch: 262 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10114.81
07/17/24 12:45:08 (158.10s) | Epoch: 17 | Batch: 263 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10140.67
07/17/24 12:45:08 (158.11s) | Epoch: 17 | Batch: 264 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10283.97
07/17/24 12:45:08 (158.13s) | Epoch: 17 | Batch: 265 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.90
07/17/24 12:45:08 (158.14s) | Epoch: 17 | Batch: 266 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9700.37
07/17/24 12:45:08 (158.16s) | Epoch: 17 | Batch: 267 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10044.48
07/17/24 12:45:08 (158.17s) | Epoch: 17 | Batch: 268 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10150.04
07/17/24 12:45:08 (158.19s) | Epoch: 17 | Batch: 269 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9699.25
07/17/24 12:45:08 (158.21s) | Epoch: 17 | Batch: 270 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10127.13
07/17/24 12:45:08 (158.22s) | Epoch: 17 | Batch: 271 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10113.79
07/17/24 12:45:08 (158.24s) | Epoch: 17 | Batch: 272 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9549.96
07/17/24 12:45:08 (158.26s) | Epoch: 17 | Batch: 273 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10517.09
07/17/24 12:45:09 (158.27s) | Epoch: 17 | Batch: 274 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10015.05
07/17/24 12:45:09 (158.29s) | Epoch: 17 | Batch: 275 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10381.98
07/17/24 12:45:09 (158.31s) | Epoch: 17 | Batch: 276 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10075.20
07/17/24 12:45:09 (158.32s) | Epoch: 17 | Batch: 277 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10698.87
07/17/24 12:45:09 (158.34s) | Epoch: 17 | Batch: 278 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.01
07/17/24 12:45:09 (158.36s) | Epoch: 17 | Batch: 279 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9715.00
07/17/24 12:45:09 (158.37s) | Epoch: 17 | Batch: 280 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10440.09
07/17/24 12:45:09 (158.39s) | Epoch: 17 | Batch: 281 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9048.98
07/17/24 12:45:09 (158.41s) | Epoch: 17 | Batch: 282 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10127.80
07/17/24 12:45:09 (158.42s) | Epoch: 17 | Batch: 283 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10348.17
07/17/24 12:45:09 (158.44s) | Epoch: 17 | Batch: 284 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9914.16
07/17/24 12:45:09 (158.46s) | Epoch: 17 | Batch: 285 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10018.23
07/17/24 12:45:09 (158.47s) | Epoch: 17 | Batch: 286 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10249.77
07/17/24 12:45:09 (158.49s) | Epoch: 17 | Batch: 287 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10012.08
07/17/24 12:45:09 (158.51s) | Epoch: 17 | Batch: 288 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9959.98
07/17/24 12:45:09 (158.52s) | Epoch: 17 | Batch: 289 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9763.39
07/17/24 12:45:09 (158.54s) | Epoch: 17 | Batch: 290 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10032.41
07/17/24 12:45:09 (158.56s) | Epoch: 17 | Batch: 291 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9919.27
07/17/24 12:45:09 (158.57s) | Epoch: 17 | Batch: 292 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10000.14
07/17/24 12:45:09 (158.59s) | Epoch: 17 | Batch: 293 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9683.74
07/17/24 12:45:09 (158.61s) | Epoch: 17 | Batch: 294 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9604.48
07/17/24 12:45:09 (158.62s) | Epoch: 17 | Batch: 295 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9950.61
07/17/24 12:45:09 (158.64s) | Epoch: 17 | Batch: 296 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9994.54
07/17/24 12:45:09 (158.66s) | Epoch: 17 | Batch: 297 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9750.49
07/17/24 12:45:09 (158.67s) | Epoch: 17 | Batch: 298 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10858.51
07/17/24 12:45:09 (158.69s) | Epoch: 17 | Batch: 299 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9796.16
07/17/24 12:45:09 (158.71s) | Epoch: 17 | Batch: 300 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10445.22
07/17/24 12:45:09 (158.72s) | Epoch: 17 | Batch: 301 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9919.40
07/17/24 12:45:09 (158.74s) | Epoch: 17 | Batch: 302 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9990.51
07/17/24 12:45:09 (158.76s) | Epoch: 17 | Batch: 303 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9975.62
07/17/24 12:45:09 (158.77s) | Epoch: 17 | Batch: 304 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10138.60
07/17/24 12:45:09 (158.79s) | Epoch: 17 | Batch: 305 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10217.88
07/17/24 12:45:09 (158.81s) | Epoch: 17 | Batch: 306 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9157.36
07/17/24 12:45:09 (158.82s) | Epoch: 17 | Batch: 307 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9907.17
07/17/24 12:45:09 (158.84s) | Epoch: 17 | Batch: 308 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10046.56
07/17/24 12:45:09 (158.86s) | Epoch: 17 | Batch: 309 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9398.03
07/17/24 12:45:09 (158.87s) | Epoch: 17 | Batch: 310 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10069.14
07/17/24 12:45:09 (158.89s) | Epoch: 17 | Batch: 311 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9833.08
07/17/24 12:45:09 (158.91s) | Epoch: 17 | Batch: 312 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10759.32
07/17/24 12:45:09 (158.92s) | Epoch: 17 | Batch: 313 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9734.81
07/17/24 12:45:09 (158.94s) | Epoch: 17 | Batch: 314 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10327.90
07/17/24 12:45:09 (158.96s) | Epoch: 17 | Batch: 315 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9920.50
07/17/24 12:45:09 (158.97s) | Epoch: 17 | Batch: 316 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.42
07/17/24 12:45:09 (158.99s) | Epoch: 17 | Batch: 317 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10514.52
07/17/24 12:45:09 (159.01s) | Epoch: 17 | Batch: 318 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10349.75
07/17/24 12:45:09 (159.02s) | Epoch: 17 | Batch: 319 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9951.09
07/17/24 12:45:09 (159.04s) | Epoch: 17 | Batch: 320 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9989.91
07/17/24 12:45:09 (159.06s) | Epoch: 17 | Batch: 321 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9816.37
07/17/24 12:45:09 (159.07s) | Epoch: 17 | Batch: 322 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10136.80
07/17/24 12:45:09 (159.09s) | Epoch: 17 | Batch: 323 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10119.77
07/17/24 12:45:09 (159.11s) | Epoch: 17 | Batch: 324 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9738.50
07/17/24 12:45:09 (159.12s) | Epoch: 17 | Batch: 325 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9849.73
07/17/24 12:45:09 (159.14s) | Epoch: 17 | Batch: 326 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10105.17
07/17/24 12:45:09 (159.16s) | Epoch: 17 | Batch: 327 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10205.84
07/17/24 12:45:09 (159.17s) | Epoch: 17 | Batch: 328 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10568.79
07/17/24 12:45:09 (159.19s) | Epoch: 17 | Batch: 329 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9850.82
07/17/24 12:45:09 (159.21s) | Epoch: 17 | Batch: 330 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10406.76
07/17/24 12:45:09 (159.22s) | Epoch: 17 | Batch: 331 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10237.51
07/17/24 12:45:09 (159.24s) | Epoch: 17 | Batch: 332 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.14
07/17/24 12:45:09 (159.26s) | Epoch: 17 | Batch: 333 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10289.58
07/17/24 12:45:10 (159.27s) | Epoch: 17 | Batch: 334 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9649.19
07/17/24 12:45:10 (159.29s) | Epoch: 17 | Batch: 335 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9992.26
07/17/24 12:45:10 (159.31s) | Epoch: 17 | Batch: 336 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9877.68
07/17/24 12:45:10 (159.32s) | Epoch: 17 | Batch: 337 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9756.76
07/17/24 12:45:10 (159.34s) | Epoch: 17 | Batch: 338 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10435.51
07/17/24 12:45:10 (159.36s) | Epoch: 17 | Batch: 339 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10286.78
07/17/24 12:45:10 (159.37s) | Epoch: 17 | Batch: 340 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9792.21
07/17/24 12:45:10 (159.39s) | Epoch: 17 | Batch: 341 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9188.20
07/17/24 12:45:10 (159.41s) | Epoch: 17 | Batch: 342 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10001.38
07/17/24 12:45:10 (159.42s) | Epoch: 17 | Batch: 343 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9966.08
07/17/24 12:45:10 (159.44s) | Epoch: 17 | Batch: 344 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9649.48
07/17/24 12:45:10 (159.46s) | Epoch: 17 | Batch: 345 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9675.65
07/17/24 12:45:10 (159.47s) | Epoch: 17 | Batch: 346 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10391.49
07/17/24 12:45:10 (159.49s) | Epoch: 17 | Batch: 347 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9562.89
07/17/24 12:45:10 (159.51s) | Epoch: 17 | Batch: 348 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10430.65
07/17/24 12:45:10 (159.52s) | Epoch: 17 | Batch: 349 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9693.16
07/17/24 12:45:10 (159.54s) | Epoch: 17 | Batch: 350 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9650.49
07/17/24 12:45:10 (159.56s) | Epoch: 17 | Batch: 351 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9713.94
07/17/24 12:45:10 (159.57s) | Epoch: 17 | Batch: 352 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9773.70
