07/17/24 12:30:04 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:30:05 (0.68s) | Epoch: 1 | Batch: 0 (0.673s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55452.63
07/17/24 12:34:30 (265.88s) | Epoch: 29 | Batch: 183 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2195971363117014712320.00
07/17/24 12:34:30 (265.90s) | Epoch: 29 | Batch: 184 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 191234495493986895003648.00
07/17/24 12:34:30 (265.92s) | Epoch: 29 | Batch: 185 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 21340557522946228224.00
07/17/24 12:34:30 (265.93s) | Epoch: 29 | Batch: 186 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 37786781637107668484096.00
07/17/24 12:34:30 (265.95s) | Epoch: 29 | Batch: 187 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1419202884287126831104.00
07/17/24 12:34:30 (265.96s) | Epoch: 29 | Batch: 188 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 22998816770702180352.00
07/17/24 12:34:30 (265.98s) | Epoch: 29 | Batch: 189 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1497967745545092988928.00
07/17/24 12:34:30 (266.00s) | Epoch: 29 | Batch: 190 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 171741024794883892707328.00
07/17/24 12:34:30 (266.02s) | Epoch: 29 | Batch: 191 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 33969743792651108352.00
07/17/24 12:34:30 (266.03s) | Epoch: 29 | Batch: 192 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 246565218645977333760.00
07/17/24 12:34:30 (266.05s) | Epoch: 29 | Batch: 193 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 96630116310388326793216.00
07/17/24 12:34:30 (266.06s) | Epoch: 29 | Batch: 194 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 19659177744681402368.00
07/17/24 12:34:30 (266.08s) | Epoch: 29 | Batch: 195 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 486614221212358803456.00
07/17/24 12:34:30 (266.10s) | Epoch: 29 | Batch: 196 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 205050878951201701888.00
07/17/24 12:34:30 (266.11s) | Epoch: 29 | Batch: 197 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2298281887651803955200.00
07/17/24 12:34:30 (266.13s) | Epoch: 29 | Batch: 198 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3156989280314535706624.00
07/17/24 12:34:30 (266.15s) | Epoch: 29 | Batch: 199 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 49944541132824537290768384.00
07/17/24 12:34:30 (266.17s) | Epoch: 29 | Batch: 200 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 6321649879644343631872.00
07/17/24 12:34:30 (266.18s) | Epoch: 29 | Batch: 201 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 64150535331614031872.00
07/17/24 12:34:31 (266.20s) | Epoch: 29 | Batch: 202 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 81210905193860825088.00
07/17/24 12:34:31 (266.22s) | Epoch: 29 | Batch: 203 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 341863884851555336192.00
07/17/24 12:34:31 (266.23s) | Epoch: 29 | Batch: 204 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 311560319258183595982848.00
07/17/24 12:34:31 (266.25s) | Epoch: 29 | Batch: 205 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 94139314756971921408.00
07/17/24 12:34:31 (266.27s) | Epoch: 29 | Batch: 206 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 38581536366949367283712.00
07/17/24 12:34:31 (266.28s) | Epoch: 29 | Batch: 207 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3996523582726156058624.00
07/17/24 12:34:31 (266.30s) | Epoch: 29 | Batch: 208 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 171607664202718197579776.00
07/17/24 12:34:31 (266.31s) | Epoch: 29 | Batch: 209 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3484378736701210624000.00
07/17/24 12:34:31 (266.33s) | Epoch: 29 | Batch: 210 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 71130239542782590976.00
07/17/24 12:34:31 (266.35s) | Epoch: 29 | Batch: 211 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 5394889591368974336.00
07/17/24 12:34:31 (266.36s) | Epoch: 29 | Batch: 212 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 49356132763055264104448.00
07/17/24 12:34:31 (266.38s) | Epoch: 29 | Batch: 213 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14472228342113239040.00
07/17/24 12:34:31 (266.40s) | Epoch: 29 | Batch: 214 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 106811130745588215277682688.00
07/17/24 12:34:31 (266.41s) | Epoch: 29 | Batch: 215 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 13238248913962373480448.00
07/17/24 12:34:31 (266.43s) | Epoch: 29 | Batch: 216 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12657437684418910093312.00
07/17/24 12:34:31 (266.45s) | Epoch: 29 | Batch: 217 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 870757945527564536643584.00
07/17/24 12:34:31 (266.46s) | Epoch: 29 | Batch: 218 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 442410496905191352172544.00
07/17/24 12:34:31 (266.48s) | Epoch: 29 | Batch: 219 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14558686310308893425664.00
07/17/24 12:34:31 (266.50s) | Epoch: 29 | Batch: 220 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 237091443936565967978496.00
07/17/24 12:34:31 (266.51s) | Epoch: 29 | Batch: 221 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 791220037452910559232.00
07/17/24 12:34:31 (266.53s) | Epoch: 29 | Batch: 222 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2462382784236534890496.00
07/17/24 12:34:31 (266.55s) | Epoch: 29 | Batch: 223 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 235465974219020435456.00
07/17/24 12:34:31 (266.56s) | Epoch: 29 | Batch: 224 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3090389767550004101120.00
07/17/24 12:34:31 (266.58s) | Epoch: 29 | Batch: 225 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 28552126746180190208.00
07/17/24 12:34:31 (266.60s) | Epoch: 29 | Batch: 226 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 37890347891319358187634688.00
07/17/24 12:34:31 (266.61s) | Epoch: 29 | Batch: 227 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 59054350401475538671632384.00
07/17/24 12:34:31 (266.63s) | Epoch: 29 | Batch: 228 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 8005149058226997019279360.00
07/17/24 12:34:31 (266.65s) | Epoch: 29 | Batch: 229 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9105376037767808548864.00
07/17/24 12:34:31 (266.66s) | Epoch: 29 | Batch: 230 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 49414004018266974978048.00
07/17/24 12:34:31 (266.68s) | Epoch: 29 | Batch: 231 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7470667889274167230464.00
07/17/24 12:34:31 (266.70s) | Epoch: 29 | Batch: 232 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 28746565383235014441526362112.00
07/17/24 12:34:31 (266.71s) | Epoch: 29 | Batch: 233 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 29905634818706747336888942592.00
07/17/24 12:34:31 (266.73s) | Epoch: 29 | Batch: 234 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 89649951219129776078848.00
07/17/24 12:34:31 (266.75s) | Epoch: 29 | Batch: 235 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 366378596104449032192.00
07/17/24 12:34:31 (266.77s) | Epoch: 29 | Batch: 236 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 34837358478544034856960.00
07/17/24 12:34:31 (266.78s) | Epoch: 29 | Batch: 237 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 234941749733632463863808.00
07/17/24 12:34:31 (266.80s) | Epoch: 29 | Batch: 238 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 95547730183145356525568.00
07/17/24 12:34:31 (266.82s) | Epoch: 29 | Batch: 239 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 56827816214045403381760.00
07/17/24 12:34:31 (266.83s) | Epoch: 29 | Batch: 240 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 81615560657254481920.00
07/17/24 12:34:31 (266.85s) | Epoch: 29 | Batch: 241 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 17090476038727672004608.00
07/17/24 12:34:31 (266.87s) | Epoch: 29 | Batch: 242 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 554377415332135404302304804864.00
07/17/24 12:34:31 (266.88s) | Epoch: 29 | Batch: 243 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 126290811563932647424.00
07/17/24 12:34:31 (266.90s) | Epoch: 29 | Batch: 244 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 360666167005222535168.00
07/17/24 12:34:31 (266.91s) | Epoch: 29 | Batch: 245 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 68135039827281526652928.00
07/17/24 12:34:31 (266.93s) | Epoch: 29 | Batch: 246 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 42757499121428659699712.00
07/17/24 12:34:31 (266.95s) | Epoch: 29 | Batch: 247 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1947247383677629047504896.00
07/17/24 12:34:31 (266.97s) | Epoch: 29 | Batch: 248 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 25180867964767830016.00
07/17/24 12:34:31 (266.98s) | Epoch: 29 | Batch: 249 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1049798080339317358592.00
07/17/24 12:34:31 (267.00s) | Epoch: 29 | Batch: 250 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 170050049235595837833216.00
07/17/24 12:34:31 (267.02s) | Epoch: 29 | Batch: 251 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 5517558061875198951424.00
07/17/24 12:34:31 (267.03s) | Epoch: 29 | Batch: 252 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 170167702679636148224.00
07/17/24 12:34:31 (267.05s) | Epoch: 29 | Batch: 253 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 187531682886683983872.00
07/17/24 12:34:31 (267.07s) | Epoch: 29 | Batch: 254 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 63090215611092153925632.00
07/17/24 12:34:31 (267.08s) | Epoch: 29 | Batch: 255 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 6569156456165557665792.00
07/17/24 12:34:31 (267.10s) | Epoch: 29 | Batch: 256 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7874424040117233516544.00
07/17/24 12:34:31 (267.12s) | Epoch: 29 | Batch: 257 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 28095204123992387485696.00
07/17/24 12:34:31 (267.13s) | Epoch: 29 | Batch: 258 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 54556979684735260295168.00
07/17/24 12:34:31 (267.15s) | Epoch: 29 | Batch: 259 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2939662732271214919680.00
07/17/24 12:34:31 (267.17s) | Epoch: 29 | Batch: 260 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 164252982072290525631741952.00
07/17/24 12:34:31 (267.18s) | Epoch: 29 | Batch: 261 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 47057846794016297844736.00
07/17/24 12:34:32 (267.20s) | Epoch: 29 | Batch: 262 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 4635937902420778024960.00
07/17/24 12:34:32 (267.22s) | Epoch: 29 | Batch: 263 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 6193892891315004243968.00
07/17/24 12:34:32 (267.23s) | Epoch: 29 | Batch: 264 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 324488223432974008320.00
07/17/24 12:34:32 (267.25s) | Epoch: 29 | Batch: 265 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 27558644741969909817278464.00
07/17/24 12:34:32 (267.27s) | Epoch: 29 | Batch: 266 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 49228816001589500182528.00
07/17/24 12:34:32 (267.28s) | Epoch: 29 | Batch: 267 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 30862290044442671841280.00
07/17/24 12:34:32 (267.30s) | Epoch: 29 | Batch: 268 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 598704427179773576347648.00
07/17/24 12:34:32 (267.32s) | Epoch: 29 | Batch: 269 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 93879200564400116203520.00
07/17/24 12:34:32 (267.33s) | Epoch: 29 | Batch: 270 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 64635622269602758656.00
07/17/24 12:34:32 (267.35s) | Epoch: 29 | Batch: 271 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 107165660019792281600.00
07/17/24 12:34:32 (267.36s) | Epoch: 29 | Batch: 272 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1177924841219661628440576.00
07/17/24 12:34:32 (267.38s) | Epoch: 29 | Batch: 273 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 102675487241392093134848.00
07/17/24 12:34:32 (267.40s) | Epoch: 29 | Batch: 274 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 726987095923817971712.00
07/17/24 12:34:32 (267.42s) | Epoch: 29 | Batch: 275 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 208382293630246715392.00
07/17/24 12:34:32 (267.43s) | Epoch: 29 | Batch: 276 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 8368420212809806915829760.00
07/17/24 12:34:32 (267.45s) | Epoch: 29 | Batch: 277 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2493485019313724421308416.00
07/17/24 12:34:32 (267.47s) | Epoch: 29 | Batch: 278 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 257327233955049194389504.00
07/17/24 12:34:32 (267.48s) | Epoch: 29 | Batch: 279 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 158316893184001522532352.00
07/17/24 12:34:32 (267.50s) | Epoch: 29 | Batch: 280 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 4194002485736678359040.00
07/17/24 12:34:32 (267.52s) | Epoch: 29 | Batch: 281 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 564450660903542906159104.00
07/17/24 12:34:32 (267.53s) | Epoch: 29 | Batch: 282 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1203552504426886466835054592.00
07/17/24 12:34:32 (267.55s) | Epoch: 29 | Batch: 283 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1562470496039011482599424.00
07/17/24 12:34:32 (267.57s) | Epoch: 29 | Batch: 284 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1242624624197277581312.00
07/17/24 12:34:32 (267.58s) | Epoch: 29 | Batch: 285 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3302626948525021007446016.00
07/17/24 12:34:32 (267.60s) | Epoch: 29 | Batch: 286 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 23139321496843954683904.00
07/17/24 12:34:32 (267.61s) | Epoch: 29 | Batch: 287 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55147096406640033792.00
07/17/24 12:34:32 (267.63s) | Epoch: 29 | Batch: 288 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 73000126191583100928.00
07/17/24 12:34:32 (267.65s) | Epoch: 29 | Batch: 289 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 235651246818928411803648.00
07/17/24 12:34:32 (267.67s) | Epoch: 29 | Batch: 290 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9665000348576685452427264.00
07/17/24 12:34:32 (267.68s) | Epoch: 29 | Batch: 291 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 48652320803785801728.00
07/17/24 12:34:32 (267.70s) | Epoch: 29 | Batch: 292 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 378690839351354458112.00
07/17/24 12:34:32 (267.72s) | Epoch: 29 | Batch: 293 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 821223792226638757888.00
07/17/24 12:34:32 (267.73s) | Epoch: 29 | Batch: 294 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 147408985735325831659520.00
07/17/24 12:34:32 (267.75s) | Epoch: 29 | Batch: 295 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 30102003614349053132800.00
07/17/24 12:34:32 (267.77s) | Epoch: 29 | Batch: 296 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7841930537280557996310528.00
07/17/24 12:34:32 (267.78s) | Epoch: 29 | Batch: 297 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 54266515523168372785152.00
07/17/24 12:34:32 (267.80s) | Epoch: 29 | Batch: 298 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 8414217610154513268736.00
07/17/24 12:34:32 (267.81s) | Epoch: 29 | Batch: 299 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7698120873403422938759168.00
07/17/24 12:34:32 (267.83s) | Epoch: 29 | Batch: 300 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1488087171095915384537088.00
07/17/24 12:34:32 (267.85s) | Epoch: 29 | Batch: 301 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 156201741167997485056.00
07/17/24 12:34:32 (267.86s) | Epoch: 29 | Batch: 302 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 8045772495139798777856.00
07/17/24 12:34:32 (267.88s) | Epoch: 29 | Batch: 303 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 21388511112906655399936.00
07/17/24 12:34:32 (267.90s) | Epoch: 29 | Batch: 304 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 379231623150359805952.00
07/17/24 12:34:32 (267.91s) | Epoch: 29 | Batch: 305 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 8871890657578075528626176.00
07/17/24 12:34:32 (267.93s) | Epoch: 29 | Batch: 306 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 6940315552905716301824.00
07/17/24 12:34:32 (267.95s) | Epoch: 29 | Batch: 307 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 328211099858091831721984.00
07/17/24 12:34:32 (267.97s) | Epoch: 29 | Batch: 308 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 793168899822910963712.00
07/17/24 12:34:32 (267.98s) | Epoch: 29 | Batch: 309 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 889889823901435822080.00
07/17/24 12:34:32 (268.00s) | Epoch: 29 | Batch: 310 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2743298470168466817024.00
07/17/24 12:34:32 (268.01s) | Epoch: 29 | Batch: 311 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 418701518280065024.00
07/17/24 12:34:32 (268.03s) | Epoch: 29 | Batch: 312 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 586504930664582044016705536.00
07/17/24 12:34:32 (268.05s) | Epoch: 29 | Batch: 313 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1424562730793651142656.00
07/17/24 12:34:32 (268.06s) | Epoch: 29 | Batch: 314 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 540568259541931655168.00
07/17/24 12:34:32 (268.08s) | Epoch: 29 | Batch: 315 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1983726845778204819456.00
07/17/24 12:34:32 (268.10s) | Epoch: 29 | Batch: 316 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 29495278672549699911680.00
07/17/24 12:34:32 (268.12s) | Epoch: 29 | Batch: 317 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7740027840713624916066304.00
07/17/24 12:34:32 (268.13s) | Epoch: 29 | Batch: 318 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 998244618800069892636672.00
07/17/24 12:34:32 (268.15s) | Epoch: 29 | Batch: 319 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 16455158868794050347008.00
07/17/24 12:34:32 (268.17s) | Epoch: 29 | Batch: 320 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 20481579456909017088.00
07/17/24 12:34:32 (268.18s) | Epoch: 29 | Batch: 321 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 124392825795972694016.00
07/17/24 12:34:33 (268.20s) | Epoch: 29 | Batch: 322 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 12710035224466970116096.00
07/17/24 12:34:33 (268.21s) | Epoch: 29 | Batch: 323 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 86748507159196334030848.00
07/17/24 12:34:33 (268.23s) | Epoch: 29 | Batch: 324 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10190246463155227066368.00
07/17/24 12:34:33 (268.25s) | Epoch: 29 | Batch: 325 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 783698463125248409600.00
07/17/24 12:34:33 (268.27s) | Epoch: 29 | Batch: 326 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 50269614447314075648.00
07/17/24 12:34:33 (268.28s) | Epoch: 29 | Batch: 327 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 71477363772736403406848.00
07/17/24 12:34:33 (268.30s) | Epoch: 29 | Batch: 328 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 33370005371838264892463251456.00
07/17/24 12:34:33 (268.32s) | Epoch: 29 | Batch: 329 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 6311077328238320457613312.00
07/17/24 12:34:33 (268.33s) | Epoch: 29 | Batch: 330 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 33811597532553476084596736.00
07/17/24 12:34:33 (268.35s) | Epoch: 29 | Batch: 331 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 95042516376946934284288.00
07/17/24 12:34:33 (268.37s) | Epoch: 29 | Batch: 332 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 28340802810344898560.00
07/17/24 12:34:33 (268.38s) | Epoch: 29 | Batch: 333 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 97097716052498950651904.00
07/17/24 12:34:33 (268.40s) | Epoch: 29 | Batch: 334 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 917304079258170163200.00
07/17/24 12:34:33 (268.42s) | Epoch: 29 | Batch: 335 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 4859877142091962253312.00
07/17/24 12:34:33 (268.43s) | Epoch: 29 | Batch: 336 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 3943300042329891536896.00
07/17/24 12:34:33 (268.45s) | Epoch: 29 | Batch: 337 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 371558318329126893649920.00
07/17/24 12:34:33 (268.46s) | Epoch: 29 | Batch: 338 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 457486098499430483230720.00
07/17/24 12:34:33 (268.48s) | Epoch: 29 | Batch: 339 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 5686674983282402131968.00
07/17/24 12:34:33 (268.50s) | Epoch: 29 | Batch: 340 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 23903059936051952877568.00
07/17/24 12:34:33 (268.52s) | Epoch: 29 | Batch: 341 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 272726206668907479040.00
07/17/24 12:34:33 (268.53s) | Epoch: 29 | Batch: 342 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1812779410406759043432448.00
07/17/24 12:34:33 (268.55s) | Epoch: 29 | Batch: 343 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 373180368547917856768.00
07/17/24 12:34:33 (268.57s) | Epoch: 29 | Batch: 344 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 132080795252385998962688.00
07/17/24 12:34:33 (268.58s) | Epoch: 29 | Batch: 345 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 14492030784023996399616.00
07/17/24 12:34:33 (268.60s) | Epoch: 29 | Batch: 346 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1290919537751338516480.00
07/17/24 12:34:33 (268.62s) | Epoch: 29 | Batch: 347 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 2123371648273942052864.00
07/17/24 12:34:33 (268.63s) | Epoch: 29 | Batch: 348 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 32808853889783257104384.00
07/17/24 12:34:33 (268.65s) | Epoch: 29 | Batch: 349 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 1119028278502385078239232.00
07/17/24 12:34:33 (268.66s) | Epoch: 29 | Batch: 350 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 67089150871418766884864.00
07/17/24 12:34:33 (268.68s) | Epoch: 29 | Batch: 351 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 213984718790137479168.00
07/17/24 12:34:33 (268.70s) | Epoch: 29 | Batch: 352 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10996309247876136960.00
07/17/24 12:34:33 (268.72s) | Epoch: 29 | Batch: 353 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 43961671589794982920192.00
07/17/24 12:34:33 (268.73s) | Epoch: 29 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 7805522429086578375655424.00
07/17/24 12:34:33 (268.75s) | Epoch: 29 | Batch: 355 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 108775934381088833536.00
